Response Id,You regularly make new friends.,You spend a lot of your free time exploring various random topics that pique your interest,Seeing other people cry can easily make you feel like you want to cry too,You often make a backup plan for a backup plan.,"You usually stay calm, even under a lot of pressure","At social events, you rarely try to introduce yourself to new people and mostly talk to the ones you already know",You prefer to completely finish one project before starting another.,You are very sentimental.,You like to use organizing tools like schedules and lists.,Even a small mistake can cause you to doubt your overall abilities and knowledge.,You feel comfortable just walking up to someone you find interesting and striking up a conversation.,You are not too interested in discussing various interpretations and analyses of creative works.,You are more inclined to follow your head than your heart.,You usually prefer just doing what you feel like at any given moment instead of planning a particular daily routine.,You rarely worry about whether you make a good impression on people you meet.,Personality,image
31281,0,0,1,0,-1,-1,0,0,-1,1,0,-1,-1,2,2,14,30439476
31282,0,0,0,-1,-1,0,3,0,-1,0,-1,1,0,3,-1,14,39325022
31283,0,1,1,-1,1,1,-3,1,0,0,-2,-2,1,-2,0,5,60375133
31284,0,0,0,-2,-2,0,-2,0,2,0,-1,-1,3,2,0,1,50422494
31285,0,0,1,-2,-1,2,-2,0,1,0,0,0,-1,-2,0,11,20305707
31286,0,0,1,-1,1,-2,-1,0,-2,1,0,1,-2,1,-1,11,29320732
31287,0,0,2,-1,-2,1,0,0,3,0,-2,-1,0,-3,1,4,9324689
31288,-1,0,3,2,-1,-1,1,0,1,0,1,1,-2,-2,-2,11,50453758
31289,0,0,-1,-2,1,2,-3,0,2,-1,-1,0,-2,-1,2,11,20305707
31290,0,0,1,-2,-1,3,0,0,-3,0,-2,1,-2,-3,0,10,99329140
31291,0,0,1,-1,-3,-1,-2,0,-2,0,1,-2,-3,2,2,12,79287612
31292,1,0,-1,1,1,1,2,0,0,0,3,2,3,3,0,7,49246468
31293,0,0,0,-2,0,1,-2,0,1,0,0,0,0,-2,0,8,39304128
31294,0,0,-1,0,-2,-1,-1,0,0,0,-1,-1,1,0,-1,1,70439573
31295,0,0,1,-1,-2,-1,0,0,0,0,2,0,2,-2,2,8,59326469
31296,1,0,-3,-3,0,3,1,0,-3,0,0,0,3,-2,-1,5,89227873
31297,0,0,0,0,-2,-1,0,0,0,0,-1,-3,1,0,0,12,29324320
31298,0,0,-1,3,-2,-1,-2,0,-1,0,-1,-2,-1,-2,-1,9,9300103
31299,0,0,0,-3,1,-3,1,0,0,0,1,-3,3,-2,1,8,10460888
31300,0,0,1,-2,1,3,0,0,1,0,-2,1,0,0,1,11,29320732
31301,-1,0,0,2,-1,0,-1,0,1,0,-2,2,-1,-1,1,4,441758
31302,0,0,2,2,1,-2,3,0,1,0,-1,-1,1,0,1,6,39127710
31303,1,0,0,0,-1,-1,1,0,0,0,0,-1,1,-2,1,8,39304128
31304,0,0,0,-1,0,2,-1,0,0,1,0,-1,-1,-1,0,11,50453758
31305,0,0,-3,-1,2,0,-1,0,2,0,-1,-2,0,-2,-3,2,439468
31306,0,0,3,1,0,0,0,0,-2,0,0,2,1,-2,2,13,49324946
31307,1,0,-2,-2,2,0,3,0,0,0,-3,-2,0,-1,-3,2,59324385
31308,0,0,3,-1,0,0,2,0,0,0,-1,-1,0,1,2,12,40400478
31309,0,0,1,1,-2,-2,-1,0,3,0,2,-1,0,0,1,0,19127297
31310,0,0,-2,-1,-1,0,-1,0,2,0,-2,0,1,0,-1,1,39329299
31311,0,0,-1,-1,2,-1,1,0,-2,-1,-1,1,0,-1,-2,2,439468
31312,0,0,1,-1,0,1,-3,0,-1,0,-1,1,3,-3,-1,10,49025589
31313,0,0,-2,0,0,1,-1,0,-2,0,-1,1,0,-1,0,10,99329140
31314,0,-1,-3,0,-2,-2,1,0,0,0,2,-1,-1,2,3,12,79287612
31315,0,0,-1,0,0,0,-2,0,1,0,-1,-1,1,-2,-1,5,60375133
31316,0,0,-2,-2,2,2,-2,0,-2,0,2,-1,-2,-1,-1,10,49025589
31317,0,1,1,0,0,0,-1,0,0,0,1,-1,-1,1,0,14,40407922
31318,0,0,1,0,1,-2,0,0,-1,0,1,0,-2,2,1,7,298128
31319,0,0,0,2,0,1,-2,-1,2,0,0,2,0,-2,1,13,69128567
31320,0,0,-2,-2,2,1,1,0,-1,0,-1,-2,0,-1,0,2,59324385
31321,0,0,-3,0,-2,0,-1,0,1,0,0,1,0,0,1,0,29324711
31322,0,-1,0,2,-2,-2,-1,0,-1,1,2,1,1,0,-2,15,59328897
31323,0,0,0,2,-1,1,1,0,-2,0,0,-3,2,2,-1,6,9325047
31324,0,0,-1,-1,0,1,0,0,2,0,0,2,-2,-1,0,13,49324946
31325,0,1,-2,-1,0,-1,-1,1,2,0,-1,0,-2,0,-2,0,19323929
31326,0,0,-1,0,0,1,-1,1,-1,0,-2,-1,1,0,-1,3,99127608
31327,0,0,0,1,-1,-1,0,0,-1,0,-1,0,-1,1,1,3,89158214
31328,-1,0,1,-3,0,3,0,0,2,1,2,1,-2,-3,3,14,30439476
31329,0,0,-2,1,1,0,0,0,1,0,0,1,0,2,1,13,19385677
31330,0,0,2,0,0,0,1,0,-1,0,0,-1,0,-2,-3,8,59326469
31331,0,1,1,1,0,-1,-1,0,0,0,-3,-3,-1,-1,0,7,59324248
31332,0,0,2,0,2,1,1,0,1,0,-1,-2,3,0,0,12,29324320
31333,-1,0,0,1,-1,2,1,0,2,0,-2,-1,2,-2,2,12,40400478
31334,0,1,1,-3,-1,0,-1,0,2,-1,0,1,-1,-2,-1,4,69127493
31335,0,0,2,1,-1,-1,-2,0,2,0,-1,2,2,0,2,13,69128567
31336,0,0,1,-3,0,2,1,0,0,0,-2,-2,1,-3,1,12,79287612
31337,0,0,-1,1,-1,-2,0,1,2,0,-2,3,-1,0,-1,3,80331973
31338,0,0,0,0,0,-2,-2,0,0,0,-2,0,0,2,-2,6,29385672
31339,0,0,0,-2,-1,-1,-1,0,-1,0,-1,1,-2,-1,-1,9,59336270
31340,0,0,2,0,0,1,1,0,0,0,2,3,0,1,2,4,9324689
31341,0,0,0,1,-3,-2,-1,0,1,0,2,-3,-2,0,1,0,19127297
31342,0,0,-2,1,-2,-2,-1,0,1,0,0,2,1,-2,-2,5,89227873
31343,0,1,-1,-2,1,1,-2,0,-1,0,-1,-2,2,-1,0,5,60375133
31344,0,1,-1,0,1,2,1,0,0,0,0,2,-1,-2,1,4,441758
31345,1,0,-1,-2,-2,-2,0,0,0,0,-2,-1,1,-2,-1,0,29324711
31346,0,0,-3,0,-1,-2,0,0,0,0,1,-3,0,0,-1,3,99127608
31347,0,0,-2,-1,-3,0,-2,0,3,0,0,-2,-3,-2,-3,0,19323929
31348,0,0,2,3,0,0,-1,1,-1,0,2,-2,-1,2,2,1,50422494
31349,0,0,-1,0,1,-3,2,-1,0,0,1,-1,-3,1,0,14,39325022
31350,0,1,1,-2,-1,-2,-1,0,0,0,-1,-2,-2,-1,-1,0,19127297
31351,1,0,0,1,-2,-1,1,0,0,0,-2,1,0,-2,0,9,10269696
31352,0,0,0,0,-3,0,-1,0,0,0,1,-1,-2,2,2,12,29324320
31353,0,0,2,1,-1,3,-2,1,0,0,-1,1,0,-1,-2,13,49324946
31354,0,0,1,-2,-2,-3,1,1,-1,0,-2,-2,0,-3,2,8,10460888
31355,0,0,0,0,-2,-1,-1,0,0,0,-1,-2,2,-1,0,1,70439573
31356,0,0,-1,1,-2,0,-1,0,-1,0,2,0,0,-1,2,0,29324711
31357,0,0,2,-1,0,0,-2,0,-1,1,-1,-2,0,0,1,12,40400478
31358,0,-1,0,-3,0,3,-2,0,-2,0,1,3,-1,0,-2,10,99329140
31359,0,-1,1,-2,-2,3,1,0,1,0,2,0,-1,-1,1,4,441758
31360,0,0,3,0,-3,1,-3,0,1,0,0,2,0,-2,1,4,69127493
31361,0,1,1,-2,2,-3,-1,0,-1,0,1,-1,0,1,0,1,50422494
31362,0,0,0,-2,0,1,-2,0,-1,0,0,2,-1,-1,1,4,9324689
31363,0,1,-3,2,-2,0,0,0,1,0,1,2,-2,2,-2,3,89158214
31364,-1,0,1,2,-2,-1,2,0,1,0,1,1,0,0,1,4,441758
31365,0,0,-2,1,1,2,-1,0,1,0,-1,-1,0,1,0,13,19385677
31366,0,0,-1,0,0,-1,-1,0,3,0,-1,1,1,3,2,9,9300103
31367,0,0,2,-1,2,1,0,0,0,0,1,1,0,1,1,8,39304128
31368,0,0,0,-1,0,1,-2,0,-2,0,-2,0,2,-2,-1,10,49025589
31369,0,0,1,0,0,-2,-2,0,1,0,2,1,1,0,-2,6,39127710
31370,0,0,1,2,2,-2,-2,0,3,0,2,1,1,1,-1,6,9325047
31371,0,0,-1,-2,0,0,-2,0,1,-1,-1,-1,3,-1,-1,2,439468
31372,0,0,-1,0,-1,0,2,0,-1,-1,1,0,-1,2,-2,14,40407922
31373,0,0,0,2,-1,0,0,1,1,0,-1,1,2,-2,0,13,69128567
31374,0,0,2,-2,1,1,3,0,1,0,-3,2,-1,-1,1,12,79287612
31375,0,0,1,2,1,-2,-1,-1,3,0,1,1,2,0,-2,6,29385672
31376,0,0,2,-2,2,0,-1,0,1,0,1,-1,0,-1,1,14,30439476
31377,0,0,-1,-3,0,-1,-2,1,-1,0,-1,-2,0,1,0,1,70439573
31378,1,0,1,0,1,2,-1,0,3,0,2,-1,0,-1,1,12,40400478
31379,-1,0,2,-1,1,2,-1,0,1,0,2,-2,-2,-2,0,8,59326469
31380,0,0,-2,-1,1,2,2,0,-1,0,-1,1,-1,-1,-1,11,20305707
31381,0,0,2,-2,-1,0,3,0,-1,0,1,3,2,1,1,15,19303498
31382,1,0,-3,2,-1,-2,0,0,2,0,1,1,-1,0,-3,1,39329299
31383,0,0,2,0,-1,0,-1,0,-1,0,2,1,-3,-1,1,14,39325022
31384,0,0,-1,0,2,0,3,0,-1,0,-1,2,1,-1,1,12,79287612
31385,0,0,1,-3,1,-1,1,0,1,0,-2,-2,0,-1,2,12,29324320
31386,1,0,1,-2,2,3,2,0,1,0,2,-3,-2,1,1,14,40407922
31387,0,0,-2,1,0,-1,0,0,-2,-1,2,-1,-1,-1,-1,14,30439476
31388,1,0,2,1,-2,2,1,0,-1,0,0,1,0,1,3,13,49324946
31389,0,0,-2,-2,2,2,-2,0,-2,0,1,-1,0,-2,0,10,99329140
31390,0,0,0,0,-2,1,0,0,2,0,0,1,-1,-2,-1,13,19385677
31391,0,0,0,-2,1,3,-3,0,1,0,0,-1,2,-1,0,2,59324385
31392,0,0,-2,-1,2,-1,0,0,3,-1,-3,2,1,1,0,2,439468
31393,1,0,-3,0,1,3,0,0,-1,0,-1,1,0,1,-2,10,49025589
31394,0,0,0,0,2,1,0,0,2,0,2,-2,-2,-1,2,8,10460888
31395,1,0,1,1,1,-1,-2,-1,2,0,1,2,0,2,-2,6,29385672
31396,-1,0,-2,-1,-2,0,0,0,2,0,-1,-1,-1,-3,2,8,39304128
31397,1,0,-2,1,2,2,-2,0,2,0,-1,-2,1,0,-1,2,59324385
31398,0,0,1,0,-2,-2,2,0,1,0,-2,0,-1,0,1,3,89158214
31399,0,0,-1,0,-1,1,-2,0,-2,1,-1,0,3,1,-1,3,80331973
31400,-1,0,1,0,3,1,2,0,0,0,2,-1,0,1,1,14,39325022
31401,0,1,2,0,-2,1,-1,1,1,0,0,1,-2,-1,1,4,69127493
31402,0,-1,-2,1,-2,-2,-2,0,1,0,-2,0,-1,0,3,3,99127608
31403,0,0,-1,1,-2,-2,-1,1,-1,0,0,-1,2,2,-2,3,89158214
31404,0,0,0,-1,0,-1,0,0,0,0,1,-1,0,3,1,0,19323929
31405,0,0,1,-2,-3,1,-2,0,0,0,0,1,-1,-1,0,15,80437234
31406,0,0,2,1,0,0,-2,0,2,0,1,-1,0,0,3,0,19323929
31407,0,1,3,1,0,0,0,0,0,0,2,0,-2,0,-1,11,29320732
31408,0,0,1,1,-3,2,0,0,-1,0,0,0,-1,2,1,7,49246468
31409,-1,0,1,-1,0,0,-2,0,-3,0,1,-1,-2,-1,0,12,40400478
31410,0,0,-1,0,-2,-2,-1,0,1,0,-2,1,-2,1,1,9,59336270
31411,0,0,1,3,1,0,0,0,1,0,0,-3,2,-3,-1,9,59336270
31412,0,0,-1,1,0,1,-1,0,-2,0,-1,1,0,-2,-3,10,99329140
31413,0,0,1,0,2,3,-2,0,-1,0,2,-3,0,0,0,2,439468
31414,0,0,-1,0,0,2,1,-1,-2,0,-1,1,1,0,0,2,59324385
31415,-1,0,1,1,-2,-3,2,0,0,0,1,1,2,1,1,0,19127297
31416,0,0,0,-1,3,2,1,0,2,0,-3,2,0,-1,1,11,50453758
31417,0,-1,2,1,0,0,1,0,0,0,-2,0,0,0,2,6,39127710
31418,1,-1,3,1,2,-2,-1,0,1,0,1,2,1,1,-2,6,9325047
31419,0,0,-1,-2,-2,1,-2,0,2,0,-1,0,-1,2,2,13,69128567
31420,1,0,0,2,-1,-1,2,0,0,-1,-2,1,1,-2,1,9,10269696
31421,0,0,-2,1,-1,3,-3,0,2,0,-1,0,3,-1,1,13,49324946
31422,0,0,0,3,0,-1,1,0,-1,0,1,-1,1,1,1,1,50422494
31423,-1,0,-2,0,2,1,0,0,-1,0,1,-1,-1,-3,1,10,49025589
31424,1,-1,-2,0,-1,2,0,0,1,0,-1,1,-2,2,0,13,19385677
31425,0,0,-1,-1,1,2,0,1,-3,0,0,-1,0,-1,0,10,99329140
31426,0,1,2,-2,-2,-1,-2,0,0,-1,-2,2,-1,0,2,4,9324689
31427,0,0,0,1,1,1,1,0,0,0,-1,-3,0,-1,-3,2,439468
31428,0,0,2,-1,0,2,-1,0,0,0,0,-2,-2,-2,0,14,40407922
31429,0,-1,3,-2,0,-3,-3,0,-1,0,3,2,-1,2,2,12,79287612
31430,0,0,1,-2,-1,-1,1,0,1,0,-1,-2,2,-1,0,5,89227873
31431,1,0,0,-1,-2,-1,1,0,-3,1,1,-1,1,0,3,8,59326469
31432,-1,0,1,-2,1,1,1,0,1,0,-1,0,0,-1,0,5,60375133
31433,0,0,3,1,2,-2,-1,0,-1,0,1,-1,-1,1,2,7,298128
31434,0,0,0,-1,0,0,-1,0,1,0,-2,0,0,1,3,13,69128567
31435,0,0,-2,1,-3,2,-2,0,2,0,1,0,2,2,0,13,49324946
31436,0,0,-1,-1,-3,-2,0,0,0,0,-1,-1,2,-1,2,8,10460888
31437,0,0,1,-1,-2,-2,-2,0,2,0,1,-1,2,3,1,12,29324320
31438,0,0,1,2,-1,0,-3,0,1,0,-1,2,0,-3,1,13,69128567
31439,0,0,3,-1,0,3,-1,-1,3,0,1,0,1,2,0,5,89227873
31440,0,0,0,-3,1,-2,1,0,1,0,-1,-2,-1,-3,2,12,40400478
31441,-1,-1,1,-2,-1,-2,0,0,-1,0,2,-2,1,-1,-1,8,10460888
31442,1,0,0,-3,-1,-1,0,0,-1,0,-2,2,2,-2,0,10,49025589
31443,1,0,-1,1,0,2,0,-1,0,0,-1,-2,-2,0,0,2,59324385
31444,0,0,1,1,3,-1,-3,0,-2,0,2,0,1,1,-1,11,20305707
31445,0,0,-3,-2,-1,-2,-1,0,3,0,-2,1,2,-2,0,1,70439573
31446,0,1,-1,-2,1,0,0,0,0,0,-2,-1,-1,-1,0,12,79287612
31447,-1,0,-1,1,0,2,0,0,-2,0,-3,-2,-3,2,1,7,59324248
31448,0,0,0,1,1,0,0,-1,-1,0,1,0,1,1,0,11,29320732
31449,0,-1,1,-1,-2,1,2,0,0,0,1,2,1,1,2,7,49246468
31450,0,0,1,-1,0,-3,2,0,1,0,-1,-2,1,1,-2,9,9300103
31451,0,0,1,-3,2,1,-2,0,-1,0,-1,1,1,-2,0,10,99329140
31452,0,0,1,-1,3,1,1,0,2,0,1,-3,0,0,2,14,40407922
31453,0,0,0,0,2,-2,-1,0,1,0,-1,2,1,0,0,15,59328897
31454,0,0,-2,0,0,0,0,0,2,-1,-1,-1,3,-2,-1,2,439468
31455,0,1,1,0,-2,0,0,-1,0,0,0,0,3,-1,-2,9,59336270
31456,0,0,-2,-2,-1,3,-2,0,2,0,0,2,-3,-1,1,13,49324946
31457,0,0,2,-1,0,-1,0,-1,1,-1,-2,-2,1,-1,1,12,29324320
31458,0,0,-2,-2,0,-1,-1,0,1,0,-1,-1,1,-1,0,2,439468
31459,0,0,-1,0,-2,1,-1,0,2,0,-3,1,1,-2,0,13,19385677
31460,0,0,0,1,1,2,-2,0,0,0,0,3,1,-1,-1,5,60375133
31461,0,0,0,2,0,-2,2,0,1,0,-1,-1,2,0,-2,9,10269696
31462,0,0,2,1,1,-2,-1,0,-1,0,2,1,-3,2,-1,11,50453758
31463,0,1,-1,2,-1,-1,0,0,-1,0,-1,-3,3,3,-1,6,29385672
31464,0,0,-3,3,2,-1,0,0,0,0,0,-1,-1,0,1,6,39127710
31465,0,1,0,-3,-1,3,-1,0,-1,-1,-1,0,2,-2,-2,10,49025589
31466,0,0,-3,-1,-1,0,-1,0,-1,0,-1,-2,1,1,-3,3,80331973
31467,0,0,-2,0,0,3,-2,0,3,0,-2,1,-1,-1,1,13,69128567
31468,0,0,-2,1,-1,-2,-2,0,1,0,-2,0,-2,1,-1,15,19303498
31469,0,0,2,-1,2,2,-1,0,0,0,1,-3,-1,-2,0,8,39304128
31470,0,0,2,-2,-2,1,0,0,2,0,2,2,-1,1,1,4,441758
31471,0,0,0,0,-2,0,0,0,3,0,-3,0,-1,-1,1,4,69127493
31472,0,0,1,1,0,1,1,0,1,0,0,0,-1,-2,0,11,50453758
31473,0,0,2,0,-2,-2,3,0,-2,0,0,-2,-1,-1,-1,9,9300103
31474,0,0,-2,-1,0,2,2,0,-1,0,0,1,-1,3,-1,15,80437234
31475,0,0,-2,0,0,0,-1,0,1,0,-2,0,-1,-2,0,0,29324711
31476,1,0,-2,-1,1,1,1,-1,1,0,-1,-3,0,-2,-3,2,59324385
31477,0,-1,1,0,1,-2,-2,1,1,-1,3,0,3,1,0,6,9325047
31478,0,0,-2,0,0,0,1,0,0,0,-2,-3,1,2,-2,6,29385672
31479,0,0,-1,1,-2,-3,2,0,2,0,-1,1,2,0,-2,9,59336270
31480,0,0,-1,0,-1,1,-1,0,1,0,1,-1,-1,-2,0,2,439468
31481,0,0,-2,1,0,-2,0,0,1,0,0,0,-2,-1,-2,3,99127608
31482,0,0,1,-3,-1,0,-3,0,-1,0,-1,2,1,-1,-2,5,89227873
31483,1,0,2,-2,0,1,-1,0,-1,0,1,-3,0,1,2,8,59326469
31484,0,0,-1,3,-2,2,1,0,-1,-1,0,2,1,1,2,7,298128
31485,0,0,2,1,-2,1,0,-1,0,0,-1,2,1,1,1,7,59324248
31486,0,0,2,1,-1,1,1,0,1,0,0,-2,1,1,-3,9,10269696
31487,0,0,1,1,-1,-2,-3,0,0,0,1,-2,2,2,0,1,39329299
31488,0,0,-2,-2,-1,2,-1,0,3,-1,0,3,-2,1,2,13,49324946
31489,1,0,-2,1,-2,0,0,0,0,-1,-1,1,-1,-2,-1,10,99329140
31490,0,0,-2,2,-2,-3,-3,0,1,0,0,0,0,0,0,6,39127710
31491,0,0,-1,-1,-1,1,2,0,-2,1,2,1,-1,2,0,15,80437234
31492,0,0,1,0,-2,1,-3,0,-2,0,-2,1,0,2,-1,3,89158214
31493,0,0,-2,-3,1,1,-1,0,0,0,-1,-2,1,-2,0,5,60375133
31494,0,1,3,0,-1,1,0,0,2,0,-1,1,1,-2,1,4,9324689
31495,0,0,-1,0,-2,-3,-1,0,-1,0,-3,-1,-1,-2,1,6,9325047
31496,-1,0,2,-2,1,0,1,1,1,0,-2,1,-2,-1,0,13,19385677
31497,0,0,1,0,1,0,-1,1,-1,0,2,0,0,3,2,7,49246468
31498,0,1,-2,3,-3,0,1,0,2,0,-2,3,-3,1,0,3,80331973
31499,-1,0,-3,0,0,-2,-2,-1,-2,0,0,3,3,0,1,9,9300103
31500,0,0,1,-1,0,-1,-1,1,-2,1,2,-1,-1,0,0,12,40400478
31501,-1,0,0,-2,3,1,-1,0,-2,0,1,-2,1,2,1,1,50422494
31502,0,-1,1,1,0,-2,2,0,2,0,-1,0,2,0,-1,9,59336270
31503,0,0,-1,0,-1,3,-1,0,-2,0,-1,-1,2,-1,-1,5,89227873
31504,0,1,-3,1,-2,0,0,0,1,0,-2,2,-2,2,1,3,99127608
31505,0,0,-1,1,1,2,-2,0,-1,1,-2,3,1,-2,-2,9,10269696
31506,0,0,0,2,0,0,1,0,-1,1,1,0,-2,0,0,15,59328897
31507,0,0,1,-3,-1,1,-1,0,0,0,-1,-1,-2,-2,0,4,441758
31508,0,0,-2,0,-2,0,1,0,0,0,-1,-2,-1,-1,0,0,19323929
31509,0,0,3,-1,0,0,-2,0,1,0,1,1,-2,3,0,4,69127493
31510,0,0,-1,2,-2,0,-2,0,1,0,0,1,-1,-1,-2,15,19303498
31511,-1,0,0,0,-2,0,1,0,2,-1,0,-1,3,1,-2,6,29385672
31512,0,0,0,0,0,2,2,0,2,0,-1,-1,2,1,1,12,79287612
31513,1,-1,-1,-1,0,0,-2,0,1,0,1,0,-1,-2,1,14,30439476
31514,0,0,-1,2,-1,-1,1,0,1,0,-2,-3,2,-1,0,9,9300103
31515,0,0,-1,0,-1,2,1,0,0,0,0,0,-2,-1,-1,15,80437234
31516,0,0,0,0,-1,-2,0,0,1,0,-2,0,2,-2,-1,9,59336270
31517,0,0,-2,0,0,-1,0,-1,0,0,-1,1,0,-2,2,9,59336270
31518,0,1,-1,0,2,-1,-1,0,-1,0,2,1,-1,2,-1,11,20305707
31519,1,1,1,1,1,-2,0,0,2,0,1,2,0,-1,2,11,29320732
31520,0,0,0,2,-1,0,0,1,-2,0,-1,0,0,0,0,6,39127710
31521,0,-1,-3,-1,-1,2,1,0,1,0,0,2,-1,0,-2,10,49025589
31522,0,0,1,-1,0,3,-2,0,3,0,1,-1,-2,-3,3,14,39325022
31523,0,0,0,-1,0,2,-3,0,-1,0,0,2,-2,-1,0,9,10269696
31524,0,0,1,0,-2,-2,-1,0,-1,0,0,-1,-3,1,-2,15,59328897
31525,0,0,1,2,-1,0,-3,0,1,0,0,-2,-2,2,1,0,19127297
31526,0,0,2,2,-1,1,1,0,0,0,-2,-1,-1,0,1,7,298128
31527,1,0,-1,0,-2,2,1,0,-2,1,2,2,2,0,0,7,59324248
31528,0,0,-3,-2,-1,2,1,0,-2,0,0,1,-2,-2,1,10,99329140
31529,0,0,2,0,-2,1,-2,0,1,0,-2,3,0,0,-1,4,9324689
31530,1,0,0,1,2,0,-3,-1,-1,0,0,0,2,0,-2,6,9325047
31531,0,0,1,-2,1,1,-1,-1,1,0,-3,0,-1,0,0,11,50453758
31532,0,0,2,1,2,-3,-2,0,-2,0,-1,0,0,2,1,7,49246468
31533,0,0,2,3,2,1,2,0,-1,0,0,-3,3,-2,-1,9,9300103
31534,0,0,1,-2,-2,0,-2,0,2,0,1,2,1,-2,0,1,70439573
31535,0,0,-2,0,-2,0,-1,1,2,0,1,1,1,0,2,3,89158214
31536,0,0,-2,-1,-3,-1,-1,0,1,0,0,-2,0,-2,-2,1,39329299
31537,0,0,0,-1,-1,2,-2,0,0,0,-1,0,-2,-3,1,11,20305707
31538,0,-1,-1,3,2,-1,-1,0,0,0,1,-1,-2,2,-1,11,29320732
31539,0,-1,0,2,1,-1,0,0,1,0,0,1,-2,0,-3,15,19303498
31540,0,0,-3,2,-1,0,0,0,1,0,-3,0,-2,2,-1,15,80437234
31541,0,0,-1,0,-2,-2,-1,0,2,0,0,-3,2,-2,-2,1,50422494
31542,0,0,0,1,1,-1,0,0,0,0,-1,-1,1,1,2,11,50453758
31543,0,0,2,0,0,-1,-2,0,-1,0,2,-1,1,0,0,1,70439573
31544,0,0,-3,1,-2,0,0,0,3,0,0,1,-1,0,0,0,29324711
31545,0,0,1,2,1,1,1,0,-2,0,3,-1,0,0,0,11,20305707
31546,1,1,1,-3,0,3,1,-1,2,0,-1,1,0,1,1,5,60375133
31547,0,0,1,-1,0,0,-1,0,0,0,-1,2,3,-1,0,5,89227873
31548,0,0,0,-1,1,0,-1,0,1,0,-2,1,1,1,2,12,29324320
31549,0,0,0,0,-2,-1,3,0,-1,0,1,-3,-2,0,-2,14,40407922
31550,0,0,0,-3,0,2,1,0,-3,0,-2,1,1,-2,-1,10,49025589
31551,0,0,-3,0,3,2,-2,0,0,0,-2,-2,0,-3,0,11,29320732
31552,0,0,-2,-2,1,1,-1,0,0,0,-2,-2,0,-1,1,4,441758
31553,0,0,-1,-1,2,0,-1,0,-2,0,1,2,-2,-2,-1,10,99329140
31554,0,0,-1,2,1,-2,-2,1,-1,0,-1,3,-3,3,-1,11,50453758
31555,0,0,-1,1,0,0,-2,-1,3,0,-1,2,-3,2,-2,15,59328897
31556,0,0,0,0,-2,2,0,0,0,0,-2,2,0,-2,1,13,69128567
31557,0,0,0,-2,-1,1,0,0,0,0,-1,3,-1,1,0,13,49324946
31558,0,0,2,0,-2,0,-1,0,2,0,-1,0,-2,1,3,4,441758
31559,0,0,1,0,0,-1,0,0,2,0,-1,0,-1,0,2,9,59336270
31560,0,0,-1,-2,1,0,0,0,-1,0,-2,0,0,-2,-2,5,60375133
31561,1,-1,3,0,1,1,0,0,1,0,2,-1,-1,0,-1,8,10460888
31562,0,0,0,2,0,-1,0,0,2,1,-1,0,-1,1,0,15,19303498
31563,0,0,2,-2,0,2,0,0,1,0,2,0,0,0,-1,15,80437234
31564,0,0,-2,-2,0,0,0,0,1,0,0,0,0,-1,0,0,19323929
31565,0,-1,-1,-1,-1,0,-2,0,-1,0,-2,-1,-1,-1,0,10,49025589
31566,0,0,-1,1,0,1,-1,0,1,0,-3,-1,-2,2,3,7,49246468
31567,0,1,1,2,1,0,1,0,-2,0,3,0,0,0,1,11,20305707
31568,0,0,-1,-2,1,1,1,-1,1,0,2,-1,-1,3,-2,14,30439476
31569,0,0,2,0,2,-1,0,-1,1,0,-2,-1,2,-1,1,12,40400478
31570,0,0,0,-1,1,1,2,0,0,0,2,-1,1,0,1,12,79287612
31571,0,1,-1,-1,-2,0,-1,1,0,-1,1,1,-1,0,2,4,69127493
31572,0,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,0,-2,2,0,19127297
31573,0,0,2,0,-2,-1,1,0,2,0,-2,2,0,-2,1,13,19385677
31574,1,0,0,-1,-2,0,-1,0,-2,0,0,0,0,-1,-3,10,99329140
31575,0,0,1,-2,-2,3,-3,0,2,0,-2,-1,-3,-1,0,4,9324689
31576,0,0,-2,-1,3,3,0,0,1,0,-1,1,1,-1,-1,2,59324385
31577,0,0,2,0,0,-1,0,0,0,0,-2,1,1,1,1,4,441758
31578,1,0,-1,-1,-1,2,0,1,0,0,-1,1,0,-2,0,10,49025589
31579,0,0,0,2,-2,-1,1,0,-1,0,1,3,1,1,-1,7,298128
31580,0,0,-2,-1,-3,0,-2,0,-3,-1,0,0,-2,-3,2,9,10269696
31581,0,0,1,-1,-2,-2,-2,0,-1,-1,2,1,-2,3,2,12,40400478
31582,0,0,-2,-2,-1,1,0,0,-1,0,0,-1,3,-1,-1,10,99329140
31583,0,0,1,3,-1,-1,1,0,1,0,-2,-1,1,-1,0,9,9300103
31584,0,0,-2,2,-2,0,-2,0,-1,0,-2,1,0,3,-2,6,29385672
31585,0,0,0,1,-3,-1,-2,0,2,0,0,1,1,1,-1,15,59328897
31586,0,0,0,-2,-2,1,0,0,-2,0,1,1,-2,1,0,15,19303498
31587,0,0,-1,-1,-2,2,0,0,0,0,-2,3,0,-3,0,5,89227873
31588,0,-1,1,-1,2,-2,-1,0,2,0,0,-2,-1,-1,1,12,79287612
31589,0,-1,1,0,-3,0,1,0,2,0,-3,-1,-2,-1,-2,9,59336270
31590,0,0,3,2,0,-1,0,0,1,0,-1,3,1,1,0,6,29385672
31591,0,0,2,0,2,-2,1,0,1,0,2,2,0,0,-1,6,39127710
31592,0,0,-2,-2,0,-1,0,-1,0,0,-2,0,0,1,-2,1,39329299
