Response Id,You regularly make new friends.,You spend a lot of your free time exploring various random topics that pique your interest,Seeing other people cry can easily make you feel like you want to cry too,You often make a backup plan for a backup plan.,"You usually stay calm, even under a lot of pressure","At social events, you rarely try to introduce yourself to new people and mostly talk to the ones you already know",You prefer to completely finish one project before starting another.,You are very sentimental.,You like to use organizing tools like schedules and lists.,Even a small mistake can cause you to doubt your overall abilities and knowledge.,You feel comfortable just walking up to someone you find interesting and striking up a conversation.,You are not too interested in discussing various interpretations and analyses of creative works.,You are more inclined to follow your head than your heart.,You usually prefer just doing what you feel like at any given moment instead of planning a particular daily routine.,You rarely worry about whether you make a good impression on people you meet.,Personality,image
38508,-1,0,0,-2,-1,-3,0,-1,-2,0,1,-1,1,0,2,12,9304196
38509,0,1,-2,-2,1,1,-2,0,-2,-1,-2,-1,0,-1,-1,5,19275909
38510,0,0,2,-2,1,1,0,-1,-1,0,2,0,-3,0,1,12,80403516
38511,-1,-1,-2,2,-2,0,-1,0,-2,0,-3,0,-1,-1,3,9,10233532
38512,-1,0,2,-1,1,1,-3,0,0,0,-2,-2,2,0,-2,5,10411421
38513,1,0,1,0,-1,3,1,0,2,0,0,2,-2,1,3,13,90412426
38514,0,0,-2,1,-1,-2,0,0,-2,0,-2,-1,1,-1,0,6,10219178
38515,0,0,1,-2,1,-1,-2,0,-1,0,3,1,-1,2,0,12,20429010
38516,0,0,-2,-1,-1,0,-1,0,3,0,-1,0,0,-1,0,0,70465538
38517,0,0,0,1,-1,-2,-3,-1,-3,0,1,-1,1,0,-2,6,90342688
38518,0,0,-3,1,-1,-1,-2,-1,-1,0,-2,-2,1,-2,1,1,30178884
38519,0,1,-1,-2,-3,0,0,0,1,0,-1,0,1,-2,-1,0,50402325
38520,0,0,0,0,1,0,-1,0,2,0,-2,1,2,0,-1,2,10471085
38521,0,0,-1,-1,1,-1,-1,0,2,1,-2,1,-3,2,0,13,39251931
38522,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,1,14,30135658
38523,0,0,-1,0,-1,0,-3,0,1,-1,-2,-3,-1,-2,-1,0,70392542
38524,0,0,0,-1,-1,0,2,0,0,-1,1,-1,0,1,-1,8,29220780
38525,0,-1,1,1,0,-1,-2,0,-1,0,1,1,1,3,-3,11,211088
38526,0,0,1,-3,2,-1,-3,0,2,1,0,-1,0,0,2,8,60463498
38527,0,0,1,0,-2,-2,0,0,2,0,-1,3,-1,-1,1,4,90320097
38528,0,-1,-1,0,-3,-2,-1,0,-3,-1,1,2,0,1,2,9,29272712
38529,0,0,2,1,0,0,-3,0,-1,0,0,-3,2,0,2,1,39251926
38530,-1,0,-2,-1,2,2,-2,0,0,0,0,-1,0,1,-3,2,19252615
38531,0,0,3,-1,-2,-1,1,0,2,0,0,1,1,-2,0,8,40466389
38532,0,0,2,1,1,1,0,0,-3,0,2,1,-2,2,-2,11,90434310
38533,0,0,1,2,1,2,-1,0,-1,-1,0,1,-1,-1,2,13,89277486
38534,-1,0,-2,-2,0,-1,-3,0,2,0,1,-1,-2,1,-2,0,80155205
38535,0,-1,0,0,-1,-1,-1,1,-2,0,-1,-1,0,0,0,6,50364149
38536,0,0,1,-3,0,2,0,0,1,0,-1,2,-1,1,0,4,40423578
38537,0,0,-1,0,0,0,-2,0,-1,1,2,-1,-3,3,2,12,50420329
38538,0,0,-2,-1,1,-2,0,0,-1,0,0,-1,1,1,-2,6,60248418
38539,0,0,-1,-3,-1,1,0,0,2,0,1,3,-3,-2,2,13,90471581
38540,0,0,1,-1,0,1,-1,0,1,0,-2,3,0,1,0,5,60351900
38541,0,0,1,2,-1,-1,-2,0,1,0,2,-1,0,-3,-3,1,89907452
38542,0,0,-1,2,0,0,0,0,-2,0,2,2,0,2,0,1,10115067
38543,0,0,-2,0,2,1,0,0,2,-1,-1,1,1,-3,0,2,50434312
38544,1,0,-2,-2,0,-1,1,1,1,0,0,0,-1,0,-2,14,90471086
38545,0,-1,1,2,0,-1,-1,0,1,0,-1,1,1,0,1,3,70434311
38546,0,0,-1,1,0,1,-3,0,-1,-1,1,1,-2,0,0,11,10422504
38547,0,0,-3,-2,-1,0,0,1,-1,0,1,0,-2,-3,-1,10,80341019
38548,0,0,1,1,-2,0,-1,0,-1,1,-3,-3,-2,-1,-2,0,262879
38549,0,0,-1,0,0,2,-3,0,1,-1,-1,-1,2,-2,0,2,90350937
38550,0,-1,-1,0,-2,-2,-1,0,3,0,-3,-1,1,-1,-3,1,429426
38551,0,0,0,0,-3,2,-1,0,1,0,-1,1,3,-1,-2,10,10288628
38552,0,0,1,-1,-2,-1,1,1,2,0,0,-2,3,-2,2,8,49220374
38553,-1,0,0,1,3,1,-2,0,0,0,2,-3,-1,1,3,14,287974
38554,0,0,0,-3,-2,1,2,0,2,0,-2,0,0,2,0,4,49252119
38555,0,0,-2,-1,2,2,-1,0,-3,0,-2,-2,2,0,-2,5,50346985
38556,0,0,-1,-3,0,2,0,0,-1,0,0,1,0,0,0,5,400550
38557,0,0,-2,-2,1,0,-1,0,1,0,-3,1,0,0,3,13,121766
38558,0,0,2,-1,2,2,-1,0,2,0,0,-1,-1,-1,2,14,70103250
38559,0,1,-2,0,-1,1,0,0,1,1,0,2,-3,2,0,3,400545
38560,0,0,1,2,1,-1,-3,0,2,0,-1,-1,-1,3,-2,3,79269180
38561,0,0,1,-1,-2,-3,-1,0,-1,0,2,-2,-3,2,1,12,70246089
38562,0,0,-2,-2,-2,1,-1,0,-2,0,0,1,2,-1,-2,10,272656
38563,0,0,1,-1,-2,1,1,0,1,0,2,1,-1,1,3,4,80433900
38564,1,0,-2,-1,3,-2,-1,0,-1,0,1,-1,-2,0,-3,14,60105829
38565,0,0,0,-1,-1,1,0,0,1,0,-1,1,-3,2,2,13,50343331
38566,0,0,1,0,-1,-1,-2,0,-1,0,-1,1,-1,2,-2,11,141689
38567,0,0,-2,-1,1,-2,-2,0,1,0,0,1,0,0,0,3,60246080
38568,0,0,2,1,0,3,-2,0,2,0,2,1,-1,0,-2,5,10198604
38569,0,0,-1,0,-3,2,-1,0,2,0,-1,1,0,0,0,13,30352246
38570,0,0,-1,1,-1,-2,-1,0,-2,0,-1,-2,0,0,0,6,30346986
38571,0,0,3,0,0,-1,2,0,-1,0,2,3,0,1,-1,7,70264281
38572,-1,0,0,0,-1,-2,-1,0,-3,0,1,0,-1,-2,-3,3,40332074
38573,0,1,-2,0,-1,-1,0,0,1,0,-1,1,0,0,-2,15,50341025
38574,1,0,-2,-1,1,1,-1,0,1,-1,2,-1,-1,-1,-2,14,90211531
38575,0,0,-2,-1,0,-2,-2,0,-2,0,-1,-2,0,-1,-2,0,99221743
38576,0,0,0,2,-2,1,-1,1,-1,0,-2,-1,2,2,-1,6,30427341
38577,1,0,2,1,-2,2,2,0,-1,0,1,1,2,1,1,7,50468953
38578,0,0,-2,0,-1,2,0,0,1,1,0,1,1,-2,1,2,49304199
38579,0,0,3,0,-1,2,3,0,0,0,0,2,1,0,3,7,80371520
38580,0,0,0,-1,-1,2,3,0,2,0,2,1,-3,1,-1,4,20259423
38581,1,0,-1,-1,-2,-1,-2,0,-2,0,1,1,-3,-1,0,9,30115066
38582,0,0,0,-2,-3,1,1,0,-2,0,1,0,-3,1,-3,15,10407136
38583,1,0,-2,1,-2,-1,-3,0,2,0,-2,1,-2,3,0,15,80443904
38584,0,0,-1,-1,0,-3,1,0,-2,0,-2,1,-3,-2,1,9,79325223
38585,0,0,2,-2,-1,1,-2,-1,0,0,-1,2,-2,-1,2,4,60406785
38586,0,0,3,1,1,0,1,0,-3,0,2,1,1,-1,-2,11,10421665
38587,0,0,-1,-3,-1,1,0,0,-2,0,0,1,2,-1,-3,10,70288630
38588,0,0,-1,-1,-2,1,-2,0,0,-1,-1,0,0,0,-1,10,59297184
38589,0,0,3,-2,-2,1,-2,0,2,1,0,0,3,1,-1,5,246078
38590,0,0,0,-1,-2,-2,-2,0,1,0,-1,-2,1,-3,0,1,10281354
38591,0,0,-1,2,1,-2,-1,0,-1,0,-1,-2,0,-1,2,6,20182278
38592,0,0,-2,1,0,-2,2,0,1,0,0,0,-2,2,0,3,80369112
38593,0,0,2,3,-1,2,-1,0,2,0,0,1,1,-2,0,13,9289327
38594,0,0,-1,-3,1,-1,1,0,2,0,-2,0,2,-2,-2,2,40455654
38595,0,0,3,-2,2,2,2,-1,1,0,-1,-1,0,-1,1,12,80290779
38596,0,0,0,-1,-2,0,1,0,2,0,1,0,0,-2,0,8,19304209
38597,0,0,0,-1,2,1,0,0,2,0,-3,0,3,-1,2,11,90299029
38598,0,0,0,3,-1,1,0,0,-1,0,-1,0,-1,1,3,7,60403150
38599,0,0,-1,-1,0,0,0,0,-1,0,2,-1,0,1,0,14,39337911
38600,0,0,1,-2,1,2,-1,0,1,0,1,0,-2,-2,1,14,60341015
38601,0,0,0,3,0,3,2,0,0,0,2,-1,0,0,2,7,397736
38602,0,0,2,-2,0,0,-2,0,2,0,1,-1,-1,-2,-2,14,99197696
38603,0,0,0,1,-2,0,2,0,1,0,1,0,-3,0,0,4,80340760
38604,0,0,-2,0,0,1,3,0,-1,0,0,0,-1,-1,0,10,60416925
38605,0,-1,3,-1,1,2,2,0,1,0,1,-2,1,-1,0,12,399033
38606,0,0,0,2,0,-2,-2,0,-2,0,0,1,-1,1,-1,3,50404824
38607,0,0,-1,-2,-2,-2,0,0,-1,0,2,-3,0,1,0,12,80404672
38608,0,0,-1,0,2,2,-2,-1,0,0,-2,-1,-1,0,0,11,90200269
38609,0,1,-1,-3,-1,2,-2,0,-2,0,-1,2,-1,-1,0,4,19298265
38610,0,0,1,0,0,0,-1,0,1,0,-2,1,-1,1,3,4,90246291
38611,0,0,-2,-3,-2,0,1,0,1,0,-1,0,2,-2,-2,10,79129081
38612,0,0,1,2,-1,2,0,0,-3,0,-2,-1,1,1,-2,6,29304204
38613,0,0,-1,-1,2,1,-3,0,-3,0,-1,-3,0,-1,-1,5,59829125
38614,0,0,1,-2,3,2,1,0,2,-1,-1,-1,3,-3,0,12,39184324
38615,0,0,-1,-1,-2,0,1,0,1,0,-2,2,1,3,3,3,165213
38616,0,0,2,0,-3,2,-1,0,2,0,-2,1,-1,-1,0,4,79266148
38617,0,0,-1,-2,1,1,0,0,-3,0,-2,3,0,-2,-1,2,80222441
38618,0,1,1,1,1,0,0,0,1,0,1,-2,1,2,1,12,40455649
38619,0,0,3,1,1,-2,-1,0,2,0,3,0,2,3,1,6,10330811
38620,0,1,0,0,-2,-1,1,0,0,0,1,0,3,-1,2,8,29269724
38621,1,0,1,1,0,-1,-1,0,-2,1,2,-1,2,2,3,7,30308395
38622,0,0,-1,-2,-2,1,-1,0,1,1,0,0,-2,-1,3,13,9252593
38623,0,0,0,-2,-2,1,0,0,1,0,0,1,2,0,0,5,50078464
38624,0,0,3,2,2,-3,1,0,3,0,2,0,-2,-1,3,11,99266128
38625,0,0,2,1,1,-2,-3,1,0,0,0,-3,0,1,-2,7,39129342
38626,0,0,-1,2,-2,-2,1,0,2,0,-1,0,3,-3,2,13,39256599
38627,0,0,0,2,-1,-2,2,-1,-1,0,-1,-2,1,1,-3,6,9220842
38628,0,0,2,-2,0,3,-1,1,1,0,-2,1,-1,-2,3,4,10400540
38629,0,0,-2,0,0,-3,0,0,-1,0,1,-2,2,1,1,1,50393000
38630,0,1,0,1,1,0,-3,0,-2,0,2,2,-1,1,-1,11,80418056
38631,0,0,-2,0,0,1,-1,-1,-1,0,-2,2,1,0,-2,10,10413137
38632,0,0,1,1,-2,1,-1,0,3,0,-3,0,1,-2,-2,5,90435324
38633,0,0,0,0,2,-2,-1,0,-3,0,0,0,-2,3,1,7,39201026
38634,0,0,2,-1,2,0,-2,0,-2,0,0,-2,1,-1,1,1,20456956
38635,0,0,2,-3,0,-1,0,0,0,0,0,-3,2,0,1,8,60247051
38636,0,0,-3,1,2,0,2,0,-1,0,0,-2,0,2,0,14,49031774
38637,0,1,-2,0,0,-3,-1,0,1,0,0,1,0,-1,-1,15,59197702
38638,0,0,1,1,-1,-1,0,0,2,0,2,0,1,-1,1,8,50165079
38639,0,0,1,0,2,2,1,0,-3,0,-1,-1,0,0,-2,2,40178888
38640,0,-1,3,-1,-1,1,-2,1,-3,0,2,2,-1,0,1,7,19190340
38641,0,0,0,1,-2,-2,-3,-1,0,0,0,-1,-1,1,2,0,276664
38642,0,0,0,1,-1,-1,0,0,-1,0,0,1,0,0,1,7,40319398
38643,-1,0,0,0,-2,-2,0,0,-2,0,-1,0,2,-1,-1,6,428974
38644,0,0,2,3,-2,1,-1,1,-1,0,-2,0,0,-1,2,7,39240787
38645,0,0,-1,-1,-1,-1,0,0,-2,0,2,2,-1,2,-1,15,19241537
38646,0,0,-3,0,2,0,-2,0,-3,0,2,-1,1,1,1,14,89041709
38647,0,0,-1,0,-3,1,-1,0,0,0,0,0,-2,1,2,3,19830588
38648,0,0,-1,-2,-2,0,0,0,0,0,-1,0,0,-2,-2,1,60178887
38649,0,1,-1,2,1,1,1,-1,1,0,-1,0,1,0,-1,6,20153068
38650,0,0,0,-2,1,2,1,0,2,0,0,0,-2,-1,2,14,49252553
38651,0,0,-2,0,0,-3,-2,0,0,0,0,0,0,1,-1,3,60344759
38652,0,0,-1,0,-1,2,-3,0,0,0,-2,2,2,-1,-2,10,89256894
38653,0,0,0,2,0,-2,-2,0,0,0,-1,-1,2,1,0,1,10334753
38654,0,0,0,0,-1,-1,3,-1,-2,0,-2,-3,-1,1,0,14,79305512
38655,0,0,3,-1,0,2,-1,1,0,-1,0,-2,-1,2,3,8,417635
38656,0,1,0,1,2,-2,-2,0,2,0,2,0,-2,2,-2,11,19197704
38657,0,1,-2,2,-2,-1,-1,0,0,0,-3,0,0,2,-1,6,90146456
38658,0,0,-1,1,-1,1,2,0,-2,0,2,0,0,2,0,7,19289341
38659,0,0,0,0,-1,0,-2,0,0,0,-1,1,-3,1,0,4,80280515
38660,0,0,1,1,1,1,-2,0,-2,0,2,-2,2,0,1,1,30396655
38661,0,0,1,0,-1,1,2,-1,1,0,-3,-1,3,-1,0,12,152282
38662,0,0,0,2,1,0,-3,0,-1,0,0,1,-2,-1,-3,11,50185303
38663,-1,0,0,-1,2,0,-1,0,2,-1,0,-2,-3,-3,1,8,60217799
38664,0,0,0,0,-1,3,2,0,1,0,3,1,2,2,3,7,40369109
38665,-1,0,1,1,0,0,3,0,0,-1,-1,-1,2,-2,-3,9,59252637
38666,0,0,-3,-1,1,2,-3,0,2,-1,-1,-1,2,-2,-2,2,59304207
38667,0,0,-3,-3,-1,0,1,0,0,0,-2,3,2,-1,-1,2,70253541
38668,0,-1,1,-1,-2,1,-1,0,2,0,1,-2,0,-2,-1,2,90339902
38669,0,0,1,2,-3,-1,0,1,-2,0,2,1,1,0,1,7,70264281
38670,0,0,0,0,0,-2,0,0,1,0,-1,-1,-2,0,-1,3,90116553
38671,1,0,2,0,-1,2,2,0,1,0,0,3,2,1,2,7,50468953
38672,-1,0,-1,-1,2,2,0,0,-2,-1,-1,1,0,1,-1,2,19900864
38673,0,0,2,-1,0,0,1,1,0,0,0,-2,2,0,1,12,59127808
38674,0,0,3,-1,-1,0,1,0,0,-1,-2,2,1,-2,1,13,40472861
38675,0,1,-1,3,-2,-3,-1,0,0,0,-2,0,1,2,-2,6,10219178
38676,0,0,-1,0,-2,-3,-1,0,2,0,-2,-2,0,-2,-1,1,20426276
38677,0,0,-1,-1,-1,-2,3,0,0,0,1,-2,1,0,1,8,80349671
38678,0,0,-1,1,-2,0,1,-1,0,0,0,-1,0,-1,0,8,217797
38679,-1,0,-1,1,0,-2,-1,1,0,0,0,-1,0,-1,-1,1,59135648
38680,-1,1,1,0,1,1,-2,0,0,0,2,-2,-3,1,0,0,60344453
38681,-1,0,1,-1,2,-1,-2,0,-1,0,1,0,3,1,1,1,89305205
38682,0,0,1,-1,1,-1,-1,0,2,0,1,-1,-3,-1,0,8,10122647
38683,0,0,2,-2,-2,-1,-1,0,-2,0,0,-2,-2,1,0,0,50320565
38684,-1,0,-3,-1,-1,-1,0,0,1,0,-2,-2,0,-1,0,0,40280843
38685,0,-1,0,-2,1,-1,0,0,1,-1,-1,0,-1,0,-1,14,30135658
38686,0,0,-3,-2,-1,-1,-1,0,3,1,0,-2,1,-1,0,8,29220780
38687,0,0,0,-1,-2,0,1,0,-1,0,0,-1,0,2,1,12,89256262
38688,0,0,2,0,0,1,-1,0,-1,0,2,0,-3,-1,0,14,90471086
38689,1,0,0,-2,0,0,1,0,2,0,0,2,0,2,-1,4,80308675
38690,0,0,-1,-2,2,1,1,0,-1,0,1,-2,-2,1,-3,15,70273092
38691,0,0,-1,-1,1,1,-3,0,-2,0,-1,1,-2,-2,-1,10,243800
38692,0,0,-3,0,2,2,1,0,-2,0,-2,2,3,0,-1,2,29180524
38693,0,0,-2,2,-1,-1,-1,0,2,0,-2,3,-2,1,0,15,69289008
38694,0,0,0,-1,1,-2,-1,0,0,0,0,-1,2,0,0,6,90342688
38695,0,0,-2,0,2,2,-3,0,-2,0,1,-1,0,0,0,5,19304006
38696,0,1,-1,-1,-2,-2,-2,0,2,-1,-2,-1,-1,1,1,3,50295472
38697,-1,0,-3,1,-3,3,-2,0,-1,0,1,0,0,1,1,13,50039552
38698,0,0,2,-2,-1,1,0,0,2,-1,1,1,-2,1,2,4,90320097
38699,0,0,1,1,1,0,1,0,1,0,1,0,2,1,1,1,30178884
38700,0,0,2,-1,-2,0,1,0,2,0,1,2,-1,-2,1,8,60463498
38701,0,0,0,1,0,-1,1,-1,0,0,-1,-1,0,0,0,6,50364149
38702,0,0,-1,-1,-1,-1,-1,0,2,0,-2,0,-1,-3,-2,0,80403154
38703,0,1,-1,1,0,1,-1,0,3,0,-2,-3,3,-2,-1,12,70404875
38704,-1,0,1,3,1,0,-2,1,0,0,0,1,-1,1,-1,6,60248418
38705,0,0,0,1,2,0,0,0,0,0,1,2,-1,2,-2,6,30346986
38706,0,1,1,-2,-2,0,-3,0,0,0,1,1,-1,-2,3,4,40423578
38707,0,0,2,1,2,-1,-1,0,1,0,2,-2,-3,-3,1,14,287974
38708,0,0,-1,1,0,-2,-2,0,0,0,-1,2,-2,-1,1,9,385069
38709,0,0,1,-3,-3,0,0,0,-1,0,0,0,-1,-1,1,9,59240828
38710,0,0,-2,0,0,-1,-1,0,1,0,-1,-1,0,-1,-2,1,39251926
38711,0,0,-1,1,1,3,-1,0,-2,0,2,-2,0,-2,0,10,9276971
38712,0,0,0,1,3,2,-2,0,0,0,1,-1,1,2,2,14,70103250
38713,0,0,-2,-2,2,2,0,-1,-3,0,-2,1,1,1,-3,5,9279026
38714,0,0,2,1,0,1,2,0,1,-1,1,1,2,3,0,7,80371520
38715,0,0,-2,-1,-2,-2,1,0,-3,0,-1,2,1,-2,1,9,90319918
38716,1,0,0,-1,2,1,1,0,1,0,0,-1,1,0,-2,2,10471085
38717,0,-1,1,0,3,0,1,0,-1,0,-1,-1,3,0,0,12,9304196
38718,0,0,0,-2,-2,-2,-2,1,1,0,-1,-1,1,0,-2,1,89907452
38719,0,0,-1,1,0,2,-1,0,-3,0,1,0,-2,2,-2,11,50058376
38720,1,0,1,2,-3,2,2,0,1,0,3,1,1,1,2,7,60403150
38721,0,0,0,-1,0,-2,0,0,0,0,-1,2,-1,0,1,9,90404879
38722,0,1,2,1,-1,-2,-1,1,0,0,0,-1,0,0,1,0,30339900
38723,0,0,-1,1,-3,-1,0,0,-1,0,-1,2,0,1,0,3,49315937
38724,0,0,0,-2,1,0,0,0,2,0,-2,1,-1,0,1,5,29067293
38725,0,0,2,-1,0,0,0,0,0,0,2,1,-1,3,1,4,49252119
38726,0,0,-2,-2,1,2,0,0,0,0,0,1,2,-1,0,2,19252615
38727,0,0,-2,-2,1,-1,-1,0,-1,0,-1,2,-1,0,2,11,79299016
38728,0,0,3,0,-2,1,-1,0,1,0,-1,1,0,-2,2,13,29151296
38729,1,0,2,-1,0,1,-2,0,1,0,-2,1,0,0,3,13,9219527
38730,0,0,0,-2,0,2,1,0,0,0,2,1,-1,1,1,4,80433900
38731,0,0,2,2,-1,-1,-2,0,-1,-1,2,2,-1,0,1,3,70434311
38732,-1,-1,-3,1,-1,-1,0,0,2,0,0,3,-2,1,0,3,400545
38733,0,0,-1,-2,1,3,0,0,-2,1,-2,2,0,-1,-1,10,50406465
38734,0,0,2,0,-1,-1,-2,0,0,0,0,3,-1,-1,0,9,49861007
38735,0,0,-1,1,-3,-2,-1,0,-1,0,-1,-1,-1,-2,0,0,40426138
38736,0,1,-2,-1,-1,2,1,0,2,0,-2,0,3,-1,2,12,80403516
38737,0,0,-2,0,3,1,-1,0,-2,0,1,-1,-1,0,0,10,80308393
38738,0,0,2,0,-1,-1,-2,0,2,0,3,0,-3,1,0,0,70465538
38739,0,0,2,0,2,-1,1,0,-3,-1,3,2,0,0,-1,11,211088
38740,0,0,1,0,0,-1,3,0,0,-1,1,-2,3,0,3,8,40466389
38741,1,0,-2,-2,1,-2,2,0,-1,0,0,-1,-1,2,-1,14,60105829
38742,0,0,-3,-1,0,-2,-3,-1,-3,0,-3,0,-2,-1,2,9,29125410
38743,0,-1,2,-2,1,1,2,-1,0,0,-1,-1,2,-1,-1,12,20429010
38744,0,0,1,2,-1,0,-1,0,2,0,1,2,3,2,1,6,30427341
38745,0,0,-2,3,-1,-1,0,0,1,0,-2,1,-2,2,0,3,79269180
38746,0,0,-3,0,-1,0,1,0,-1,0,-2,2,1,-1,-2,0,50402325
38747,0,0,-2,-2,2,2,-1,0,0,0,1,2,1,-2,-1,2,50434312
38748,0,0,0,2,0,1,-2,0,1,-1,1,2,3,-1,2,13,90412426
38749,0,0,-1,-1,-2,0,0,1,0,0,0,1,0,1,1,8,49220374
38750,0,0,0,0,2,2,2,0,3,0,0,-1,0,0,1,12,50420329
38751,0,0,2,2,-2,2,-1,0,1,0,-2,1,-1,-2,2,4,20259423
38752,0,0,-1,0,0,-1,-2,0,-2,0,0,0,1,1,-2,3,60246080
38753,0,0,-2,-2,-1,0,-1,0,-1,0,1,1,-1,0,-3,15,90253535
38754,0,0,2,2,-1,2,-2,0,-1,0,1,-1,0,1,-3,11,90434310
38755,0,0,2,3,-1,0,1,-1,0,0,0,0,-1,2,0,3,40332074
38756,1,0,-3,-3,1,2,2,0,-3,0,0,-3,0,-2,0,5,10423589
38757,0,0,-1,0,2,0,-2,0,2,0,-2,-1,1,0,-1,2,90350937
38758,0,0,1,2,2,0,-1,0,-2,-1,2,-1,-2,1,2,8,19304209
38759,0,0,-1,-3,0,-2,-1,0,1,0,0,0,2,1,-1,1,10115067
38760,0,0,-2,-2,-2,-2,-2,0,1,0,-1,-2,1,0,0,0,70392542
38761,0,0,0,-1,0,1,-1,0,1,0,0,-1,-1,1,3,3,80369112
38762,0,1,1,-3,0,1,2,0,2,0,-3,1,0,-1,1,12,70246089
38763,-1,0,1,-3,0,3,0,0,1,0,1,-1,-1,0,1,14,90211531
38764,-1,0,1,2,3,0,-2,0,2,0,0,2,2,0,0,6,20182278
38765,0,0,0,3,-2,-2,-2,0,1,-1,0,1,0,1,-2,15,60353838
38766,0,0,0,-1,-1,-1,-3,0,1,0,1,-1,-2,0,3,0,80155205
38767,0,0,0,0,1,1,-1,0,2,0,3,1,-2,-2,0,8,29269724
38768,0,0,1,3,2,0,-1,0,-3,0,2,1,-1,0,-2,11,10422504
38769,0,0,2,1,-1,-2,0,0,0,0,0,-2,-1,2,1,0,262879
38770,0,0,-3,-2,1,1,-2,0,0,0,-1,-3,-1,-3,1,0,99221743
38771,0,0,-1,0,1,0,2,0,-3,0,1,2,2,2,0,7,397736
38772,0,-1,3,-1,2,1,-1,0,1,0,1,0,-1,1,0,8,60247051
38773,0,0,3,3,0,-1,-2,0,2,-1,1,-1,0,0,2,0,276664
38774,0,0,-1,-1,-2,3,-1,0,1,0,-2,1,-2,0,2,13,39251931
38775,0,0,1,-1,-2,-2,-2,0,0,0,-1,0,2,-3,-1,10,60262881
38776,0,0,1,2,0,-1,3,0,2,-1,-1,-1,0,-1,-1,9,60334722
38777,0,0,0,3,-1,2,-3,0,-1,0,1,1,1,-1,-1,13,89277486
38778,0,0,-1,-3,1,0,-1,0,3,0,-1,-1,0,0,-3,2,49304199
38779,0,1,1,0,2,2,-2,0,0,-1,3,-1,-2,0,2,8,50165079
38780,0,0,2,-2,-1,-1,1,0,1,0,-1,0,-3,0,1,13,90471581
38781,0,0,-1,-1,1,-2,2,0,-3,0,1,-1,-1,2,-1,14,39337911
38782,0,0,-2,0,-3,-1,-2,0,0,0,-2,1,-2,0,-3,15,80417636
38783,0,0,0,0,0,-2,2,-1,2,-1,3,-1,1,-2,-2,8,417635
38784,0,0,0,-1,-2,-1,1,0,0,0,-1,0,2,0,3,8,60217799
38785,0,0,0,-1,-1,-2,-2,0,1,0,-2,1,-1,-1,-1,0,60344453
38786,0,0,-3,0,-1,0,-3,0,2,0,-2,1,-1,2,0,3,50404824
38787,0,0,2,2,2,-2,-1,0,0,0,1,-1,-1,3,-2,0,50320565
38788,-1,-1,2,2,1,1,0,0,-3,0,1,0,2,0,-3,11,141689
38789,0,0,2,1,0,2,2,0,1,0,3,0,-1,2,3,4,60406785
38790,0,0,0,0,3,3,0,0,3,0,2,0,-2,-1,2,8,80349671
38791,0,0,1,-2,-1,-1,-1,0,-1,0,0,-2,0,-2,0,1,429426
38792,0,0,-3,-1,-1,0,-2,0,1,0,0,1,0,3,0,13,121766
38793,0,0,0,-1,-1,1,0,0,1,0,-2,-1,0,-2,-2,2,40455654
38794,0,-1,1,-1,1,-1,2,1,3,0,0,-2,-3,-2,1,8,217797
38795,0,0,-2,-1,1,1,1,0,-2,0,0,-1,1,0,0,10,80341019
38796,0,0,1,1,-2,2,2,0,1,0,1,0,0,-1,1,8,10122647
38797,0,0,0,2,-1,1,-2,0,0,0,0,1,0,0,1,13,50343331
38798,0,1,3,2,1,-1,-2,0,0,0,-1,-2,1,0,3,7,30308395
38799,0,0,0,0,0,1,1,0,-2,0,-3,2,0,-1,-1,2,80222441
38800,0,0,1,1,-1,-3,-1,0,-2,0,2,-1,2,2,0,1,10281354
38801,0,0,1,-1,3,0,0,0,0,0,-3,2,1,1,-1,2,40178888
38802,0,0,0,-1,2,0,1,0,1,0,2,0,-1,-1,1,8,29220780
38803,0,0,1,-2,0,3,-2,0,2,0,-1,-1,0,-1,3,8,60463498
38804,0,0,-2,0,0,0,0,0,0,-1,1,0,0,3,0,3,165213
38805,0,0,-2,-1,2,-2,1,0,0,0,1,-1,0,0,-1,14,60341015
38806,0,0,-1,-2,-3,-2,-1,-1,3,0,-2,0,2,0,-2,5,19275909
38807,0,0,-1,0,1,0,-1,0,-1,0,0,-2,-3,2,-2,14,99197696
38808,0,0,-1,1,0,2,-1,0,1,0,-2,1,-3,-2,-3,10,10288628
38809,0,0,-1,0,3,2,-2,0,2,0,-2,-1,1,0,-3,2,59304207
38810,0,0,-1,-2,1,1,0,1,0,0,-2,-1,1,-1,0,12,80290779
38811,0,0,1,2,0,-2,2,0,1,0,-2,-2,-1,-2,0,9,20163802
38812,-1,0,0,-1,0,-2,-2,-1,-1,0,0,0,-3,-1,3,9,10233532
38813,0,0,-2,-2,2,2,0,1,-1,-1,-2,-2,1,-1,-3,5,10411421
38814,0,0,-2,1,-1,0,-2,0,-2,0,-1,-2,0,3,1,6,29304204
38815,0,0,2,0,1,0,0,0,0,-1,1,-3,0,-1,2,12,399033
38816,0,0,0,-1,3,0,-2,1,-2,0,2,0,2,-3,0,5,60351900
38817,0,0,2,0,2,0,0,0,-1,0,0,-2,1,-1,2,1,50393000
38818,0,0,0,0,2,1,-2,0,2,0,1,-2,1,0,-1,12,80404672
38819,0,0,-1,1,2,2,-1,0,3,1,-1,-2,-2,0,2,14,49031774
