Response Id,You regularly make new friends.,You spend a lot of your free time exploring various random topics that pique your interest,Seeing other people cry can easily make you feel like you want to cry too,You often make a backup plan for a backup plan.,"You usually stay calm, even under a lot of pressure","At social events, you rarely try to introduce yourself to new people and mostly talk to the ones you already know",You prefer to completely finish one project before starting another.,You are very sentimental.,You like to use organizing tools like schedules and lists.,Even a small mistake can cause you to doubt your overall abilities and knowledge.,You feel comfortable just walking up to someone you find interesting and striking up a conversation.,You are not too interested in discussing various interpretations and analyses of creative works.,You are more inclined to follow your head than your heart.,You usually prefer just doing what you feel like at any given moment instead of planning a particular daily routine.,You rarely worry about whether you make a good impression on people you meet.,Personality,image
24446,0,0,1,-1,-2,0,1,0,0,0,0,2,2,2,0,7,80214549
24447,1,0,0,2,-1,-2,0,0,0,0,1,0,0,1,0,3,90278277
24448,0,0,-1,0,-1,-3,-3,0,0,0,-2,-1,0,2,0,3,70455412
24449,0,0,-1,1,1,1,-2,0,-3,0,-1,-1,3,-1,0,3,90278277
24450,-1,0,2,2,-1,0,1,0,1,-1,-1,1,0,2,-1,6,60214183
24451,0,0,-3,1,0,-1,-3,1,0,0,-1,-2,0,1,-1,3,90278277
24452,0,0,3,-3,2,-1,0,0,-1,0,0,-2,0,0,-2,14,80221352
24453,0,0,-3,2,-2,0,0,0,1,0,1,3,0,2,0,3,70455412
24454,0,0,-1,0,-3,-1,-2,0,-1,0,-1,-2,2,-2,-1,10,30374413
24455,0,0,0,-1,0,-3,-1,0,1,0,0,3,1,3,0,13,80430746
24456,0,0,0,2,-2,2,0,0,-2,0,-1,-2,2,2,1,3,90278277
24457,0,0,0,-1,3,0,-1,1,-1,-1,2,-2,0,-1,0,8,60214159
24458,0,0,2,1,0,-1,0,0,1,1,1,-1,0,-2,1,8,10234942
24459,-1,0,-2,-2,-2,0,0,0,-2,0,-2,1,0,1,-2,10,70299959
24460,0,0,-2,-1,1,-1,3,0,-2,0,0,2,2,0,2,2,60322130
24461,0,1,0,0,-2,0,-3,0,-2,0,-1,0,2,-2,-2,10,30374413
24462,0,0,0,0,1,-2,0,0,-1,1,3,2,0,-1,-1,11,90363223
24463,0,0,1,-1,-3,0,0,0,3,0,0,1,0,-1,0,4,30381183
24464,0,0,0,-2,-1,1,0,0,-1,-1,-1,2,2,-1,-2,10,70299959
24465,0,0,2,0,1,2,2,-1,-3,0,1,1,2,1,0,7,90214308
24466,0,0,-1,-2,-3,-2,0,0,1,0,-1,-1,-1,-1,-2,0,30180504
24467,0,0,-1,1,0,-3,-1,0,1,0,-2,1,-2,0,2,9,60447677
24468,0,0,1,0,-1,0,-1,0,2,0,1,-3,-2,-2,-2,0,30213076
24469,0,0,-2,0,0,2,-1,0,0,0,0,1,0,-1,-1,10,30374413
24470,0,0,-1,0,-2,0,1,0,3,0,-2,2,3,0,1,4,30302299
24471,0,0,0,-3,0,-1,0,0,-1,1,-1,2,-2,-2,-2,2,90180025
24472,0,0,2,-1,0,-3,-2,0,-1,0,3,-1,-1,3,2,1,9903014
24473,0,0,0,1,1,0,-2,0,-3,0,1,1,1,0,-1,7,80214549
24474,0,1,-1,1,-1,-1,1,0,2,0,-1,-1,1,1,-1,3,90278277
24475,0,0,2,0,2,-1,0,0,2,0,2,2,1,0,-1,6,60214183
24476,0,-1,1,1,1,0,0,0,-3,0,2,1,0,0,-3,11,90363223
24477,0,0,0,-2,-1,0,3,0,2,0,0,-1,1,-1,1,8,60214159
24478,0,0,1,-2,0,0,-1,0,-1,0,1,1,-3,0,2,9,80213074
24479,0,0,1,-2,1,1,-3,-1,0,0,1,-1,-1,-1,1,8,10234942
24480,0,0,-3,-2,0,1,-2,-1,1,0,2,-1,-1,0,-1,0,30180504
24481,0,0,3,2,-1,-1,-2,1,1,0,2,1,1,0,-1,6,60214183
24482,0,-1,-1,-2,-1,-1,-1,0,1,0,0,0,1,-1,1,10,70299959
24483,0,0,3,-1,1,-2,-1,-1,-1,0,1,-2,-1,0,-3,6,60214183
24484,0,0,-3,-1,2,-2,-1,1,-2,0,1,0,1,2,2,14,20359984
24485,0,0,-1,-2,-2,1,-1,0,-1,0,3,0,-1,0,-2,15,250249
24486,0,0,-2,1,-2,-2,0,0,-1,0,0,0,3,1,-3,3,90278277
24487,0,0,-1,0,3,-1,0,0,-1,0,-3,0,-3,2,-1,7,90214308
24488,0,0,2,2,-2,-1,-2,0,0,0,3,-2,0,2,0,0,30213076
24489,0,0,2,-2,1,-1,1,-1,0,0,0,0,-1,-1,-2,8,60214159
24490,0,0,-3,3,1,1,1,0,2,0,0,0,-2,1,-3,10,30374413
24491,0,0,0,0,0,-2,-1,0,-2,0,-1,-2,1,1,-1,6,60214183
24492,0,0,-1,-3,-1,2,0,0,-1,0,-2,-3,0,-2,0,2,60322130
24493,0,0,-1,0,1,1,-1,0,-1,0,-2,-1,-2,-2,0,10,70299959
24494,0,0,2,1,-2,0,0,0,0,1,0,0,0,-1,0,8,10234942
24495,0,1,2,2,-1,1,-2,0,0,0,-2,0,2,0,3,13,80430746
24496,0,0,2,0,0,2,0,0,1,0,-2,0,1,-1,2,13,90442824
24497,0,1,-2,0,1,0,-2,0,3,0,-1,0,-1,3,0,13,80430746
24498,0,0,-1,2,-3,0,1,0,-1,0,0,1,1,1,2,7,80214549
24499,0,0,1,1,1,1,-1,-1,0,0,2,-1,-1,-2,1,8,60214159
24500,0,0,0,-1,0,1,0,0,2,0,0,-2,3,-2,-1,12,30339735
24501,0,0,0,2,0,-3,-1,0,0,0,-1,1,1,0,0,15,60150176
24502,0,0,2,1,2,-3,1,0,3,-1,3,3,1,1,-2,6,60214183
24503,0,0,-1,-2,1,0,0,0,-2,0,3,1,-1,0,1,15,250249
24504,0,0,1,2,1,-1,-3,0,-1,0,1,1,-2,2,-1,11,90363223
24505,0,0,0,-2,-2,3,2,0,-1,0,0,1,-2,3,-2,15,60150176
24506,0,0,2,1,-2,1,0,1,0,0,-1,2,1,0,0,13,80430746
24507,0,0,1,-1,2,2,1,0,1,0,0,-3,2,-3,2,12,70245339
24508,0,0,-2,-3,0,-1,-1,0,0,0,-1,1,-3,-2,2,10,30374413
24509,0,0,2,-1,-2,2,2,0,2,-1,-1,-2,0,-1,1,12,30339735
24510,0,0,0,0,-1,-2,-1,0,-1,0,1,-1,-1,2,2,12,70245339
24511,0,0,0,0,2,1,0,0,3,0,0,-2,-1,2,3,12,30339735
24512,0,0,2,-1,0,2,-1,0,2,0,2,-1,0,1,2,14,80221352
24513,0,0,0,1,0,-3,1,0,0,0,0,0,0,-1,-1,9,60447677
24514,0,0,-1,0,-1,1,-1,0,-1,0,-2,2,-1,2,1,13,90442824
24515,0,0,-2,-2,-1,2,-3,0,0,0,-1,2,1,0,-2,10,70299959
24516,0,0,2,-1,0,0,-2,0,0,0,2,0,0,2,1,14,20359984
24517,0,0,0,1,-2,-3,-1,0,3,0,-2,1,0,-1,2,3,70455412
24518,1,0,1,2,-1,0,0,0,0,-1,2,-1,-1,-1,0,8,10234942
24519,0,0,0,-2,-2,1,2,0,1,0,-1,1,0,0,2,4,30381183
24520,0,0,0,3,-2,-2,-1,0,-1,0,-2,-1,-1,0,-1,6,60214183
24521,0,0,-2,-3,-2,2,1,-1,-1,0,1,0,-2,-1,-1,15,250249
24522,0,0,2,2,-1,-1,0,0,2,1,1,-1,1,-1,-1,9,80213074
24523,1,0,-1,0,0,-3,1,1,0,1,-1,2,0,1,0,15,60150176
24524,0,0,2,-2,1,1,0,0,3,0,0,3,-1,-2,0,5,30465489
24525,0,0,0,0,-3,-2,-2,0,1,0,0,3,-3,2,1,15,250249
24526,0,0,0,1,-2,-1,0,0,2,0,0,0,-1,0,-2,9,60447677
24527,0,0,-1,-1,0,1,0,0,1,-1,-1,0,1,0,-2,2,90180025
24528,0,-1,-2,-1,-1,-1,0,-1,1,0,-3,-1,-1,-1,0,1,70367444
24529,1,0,2,0,-3,-2,1,0,-1,0,-1,0,0,1,-2,3,90278277
24530,0,0,-2,-3,2,2,0,0,-1,0,-3,-1,1,-1,-2,2,60322130
24531,0,0,2,0,0,-1,0,0,0,0,-1,-2,1,-2,-2,9,80213074
24532,0,0,-1,1,0,-2,2,0,2,0,0,-1,0,1,-2,9,60447677
24533,0,0,-2,-1,-1,2,-2,0,-2,0,-1,1,-1,-2,0,9,80213074
24534,0,0,-1,-1,3,1,3,0,-2,0,-1,1,2,-1,-2,2,90180025
24535,0,0,-1,0,-1,-1,-1,0,1,1,-2,0,-2,-1,2,9,60447677
24536,-1,0,1,-2,-1,3,-2,0,-1,0,0,1,2,0,-1,10,30374413
24537,0,0,-3,-1,0,0,-1,0,-1,0,0,0,1,0,-1,9,80213074
24538,-1,0,-1,-2,-1,2,-2,0,1,1,-1,-1,-1,1,3,13,80430746
24539,0,0,1,0,0,1,-1,0,0,0,-1,-1,1,-1,2,7,90214308
24540,0,0,0,-1,2,1,2,-1,0,0,-2,1,3,-1,-1,2,60322130
24541,-1,0,1,0,0,2,-1,0,-2,0,-3,2,1,0,-2,10,70299959
24542,0,0,-2,0,-1,-3,0,0,1,1,-2,0,0,-2,0,0,30180504
24543,-1,0,-1,0,-1,-1,-1,0,1,0,-2,1,-1,-1,-1,15,60150176
24544,0,0,1,-1,3,1,1,-1,1,0,2,-1,1,0,0,12,70245339
24545,0,0,0,-1,0,2,-3,0,0,0,-1,-1,3,0,-2,5,30299070
24546,0,1,1,-2,1,2,-1,0,-1,-1,0,2,-1,1,0,4,30302299
24547,1,0,1,1,1,-2,2,0,1,0,0,-3,2,0,2,12,30339735
24548,0,0,0,-1,0,-1,-3,1,0,0,-1,0,1,-1,0,5,30465489
24549,0,0,-2,-1,-1,1,0,0,2,0,-2,2,-1,2,0,15,250249
24550,0,0,0,0,-1,1,-1,0,1,1,-3,0,0,0,2,13,80430746
24551,1,0,3,2,2,-3,1,0,0,0,2,1,1,0,-2,6,60214183
24552,0,0,1,0,0,1,1,0,2,0,-2,3,-1,-2,3,4,30381183
24553,0,0,-1,0,-2,-2,3,1,0,0,1,3,-1,0,2,4,30302299
24554,0,0,-1,-2,-1,1,1,0,2,0,-1,0,-1,0,0,0,30213076
24555,0,0,2,-2,-1,2,-2,-1,1,0,-1,-1,2,1,-1,5,30299070
24556,0,0,1,-3,2,-1,2,0,1,0,-1,-2,2,-3,1,12,70245339
24557,1,-1,2,-1,2,-1,-1,0,-1,0,-1,-2,1,-1,2,1,9903014
24558,0,0,2,0,1,2,1,0,1,0,-3,1,1,-1,2,12,30339735
24559,0,0,-1,-1,-2,-1,1,0,1,0,1,-3,2,-1,3,8,60214159
24560,-1,0,2,0,-1,-2,0,0,0,0,2,-1,1,1,0,0,30180504
24561,0,0,3,1,1,-3,-2,1,-2,0,0,-2,0,-1,1,7,80214549
24562,0,0,-1,0,0,-1,1,0,0,0,0,2,-2,-1,2,3,90278277
24563,0,0,-2,-1,0,-1,-1,0,0,0,-2,1,-2,-1,2,10,30374413
24564,0,0,-2,2,-2,-2,-1,0,1,0,2,0,-2,-1,-3,15,250249
24565,1,0,-1,0,-2,0,0,-1,2,0,-3,-2,0,1,1,9,80213074
24566,0,0,0,-3,3,2,-1,-1,0,1,-1,-2,0,-2,0,5,30465489
24567,0,0,0,-1,-1,1,1,0,3,0,-2,2,-2,-1,1,4,30381183
24568,0,0,1,-2,-1,-1,2,0,1,0,0,-1,-1,0,2,8,10234942
24569,0,0,3,-1,0,2,0,1,0,0,-1,1,-2,-1,0,4,30302299
24570,0,0,0,0,0,0,2,0,0,-1,-3,-1,1,-2,2,2,90180025
24571,1,-1,1,-3,2,3,2,0,0,0,0,-3,-1,-1,2,14,80221352
24572,0,0,0,-2,1,1,-1,0,1,-1,1,-1,-1,-1,1,8,60214159
24573,-1,0,3,-3,0,2,0,-1,2,0,1,0,-2,-2,0,8,60214159
24574,0,0,0,1,1,-1,-1,0,0,0,1,0,1,3,2,1,70367444
24575,0,0,0,0,0,2,1,0,-1,0,-1,0,-1,2,1,13,90442824
24576,0,0,-1,0,2,-2,0,0,-1,0,-2,1,-3,-2,0,14,20359984
24577,0,0,-1,-1,-1,0,0,0,1,0,1,0,-2,-1,-1,1,9903014
24578,0,1,-1,-1,1,-2,0,0,-1,0,1,-1,1,2,-1,14,80221352
24579,0,0,1,-1,1,0,-1,0,-2,0,2,-1,0,1,1,14,20359984
24580,0,0,1,2,1,-2,-2,0,0,0,-1,-1,0,1,1,7,90214308
24581,0,0,2,-3,-3,-2,0,0,-2,0,2,-2,-1,2,2,12,70245339
24582,0,0,0,0,1,3,-1,0,2,0,0,-1,-1,-1,1,12,30339735
24583,-1,0,-2,2,-3,-2,2,0,0,0,2,2,-2,-2,1,3,70455412
24584,0,0,2,0,1,-1,-2,0,0,0,2,0,-1,0,0,11,90363223
24585,0,0,1,1,0,-2,-2,0,-1,0,1,-1,-1,2,-1,3,90278277
24586,0,0,-1,-2,2,0,0,0,-2,0,-1,2,0,0,1,5,30299070
24587,0,0,-1,1,0,0,-2,0,1,0,-3,0,2,2,-1,6,60214183
24588,0,0,2,0,0,1,1,0,-1,0,0,0,1,-2,3,13,90442824
24589,0,0,2,-3,0,0,-2,0,1,0,1,0,-1,1,-2,14,80221352
24590,0,0,-2,0,2,1,-2,1,0,0,-1,1,0,0,-1,10,70299959
24591,1,-1,1,1,2,0,-2,0,1,0,1,1,0,-1,-1,11,90363223
24592,0,0,2,-3,0,-2,0,0,1,0,1,-2,1,-2,2,8,10234942
24593,0,0,1,-1,-1,2,0,0,1,0,-1,0,1,-1,2,13,80430746
24594,0,0,-3,2,1,0,-2,0,3,0,-3,-1,0,0,1,3,90278277
24595,0,0,1,2,-1,-2,0,0,1,0,-2,-1,0,2,0,3,70455412
24596,0,-1,-1,1,1,1,-2,0,3,0,1,1,0,2,1,14,80221352
24597,0,0,-1,-1,0,-1,-2,0,0,0,-3,-2,3,3,1,3,90278277
24598,0,0,0,0,-3,-2,0,0,1,0,1,-1,-3,1,2,0,30213076
24599,1,0,1,3,-2,1,-2,0,0,0,1,2,1,1,2,13,90442824
24600,0,0,-2,2,0,-1,-1,0,-1,0,0,-3,2,1,-2,6,60214183
24601,0,0,1,-2,0,-1,0,0,-1,0,3,3,1,2,-1,7,80214549
24602,0,0,0,-2,2,2,0,0,0,1,-1,1,0,-2,0,11,90363223
24603,0,0,-1,-2,-1,0,0,0,-3,0,3,2,2,0,-2,15,60150176
24604,0,0,1,2,-1,2,3,0,0,0,2,-2,1,1,2,7,90214308
24605,0,1,-1,0,1,2,-1,0,2,0,-1,0,1,2,0,13,80430746
24606,0,0,1,-2,1,1,0,1,0,0,-3,-2,2,-1,0,12,70245339
24607,0,0,3,-2,-3,-2,-2,0,-2,0,3,-2,-2,2,-1,12,30339735
24608,-1,0,2,-2,2,2,1,0,-1,0,0,0,0,-2,-2,2,60322130
24609,0,-1,-3,-1,1,-1,-1,0,-1,0,-1,-1,3,-1,-2,6,60214183
24610,0,0,-1,1,-2,0,-1,0,2,0,-1,-2,1,-2,-1,1,70367444
24611,0,0,0,2,1,-2,2,-1,-2,0,-2,-2,2,-3,-1,9,60447677
24612,1,0,-1,-1,2,-3,-1,0,0,0,3,-2,-1,0,-1,14,20359984
24613,0,0,-1,2,1,0,-2,-1,1,0,0,-1,1,0,1,3,90278277
24614,0,0,0,0,1,1,-1,0,-1,0,0,-2,0,2,-1,5,30465489
24615,-1,0,-3,2,2,0,-2,0,0,0,-2,-2,1,3,1,3,70455412
24616,0,0,1,-1,-1,0,-1,0,0,0,1,-1,-1,-3,1,14,80221352
24617,0,0,-2,-2,3,-2,1,0,0,0,1,0,-3,1,-3,14,20359984
24618,0,0,2,0,1,0,-1,0,-1,0,0,2,-1,1,-2,11,90363223
24619,0,0,1,-1,-3,-2,-1,0,0,0,2,0,0,3,2,12,70245339
24620,-1,0,0,-1,1,0,-1,0,1,-1,-3,2,0,3,-2,15,250249
24621,0,-1,0,-1,-1,0,1,0,1,0,0,0,3,0,0,8,60214159
24622,0,0,-1,-3,2,0,1,0,0,0,1,2,1,-2,-1,2,90180025
24623,0,0,1,1,2,1,1,0,3,0,2,0,2,1,0,14,80221352
24624,1,-1,0,-2,-1,1,-2,0,-3,0,-1,1,0,-2,-3,10,30374413
24625,0,0,1,-1,-1,0,1,0,2,0,1,0,-3,-2,1,8,10234942
24626,0,0,1,0,-1,-1,-2,0,-1,0,0,1,3,1,-1,6,60214183
24627,0,0,-1,0,-2,-1,-1,0,2,0,-1,0,-2,1,2,3,90278277
24628,-1,-1,2,1,-2,1,0,-1,2,0,0,2,1,0,2,13,90442824
24629,0,1,-3,0,0,2,0,0,-3,0,-1,2,-1,0,-2,10,70299959
24630,0,0,-1,0,-3,1,-1,0,0,-1,2,-2,0,2,1,12,30339735
24631,0,1,1,-1,-3,-1,-1,1,-3,0,-1,0,-1,-2,2,9,80213074
24632,0,0,0,1,-2,-3,0,-1,-1,0,1,0,1,2,-1,3,90278277
24633,0,0,2,-2,1,1,-1,0,0,0,1,-3,0,-2,2,14,20359984
24634,0,0,0,-2,1,0,-2,0,-2,0,-2,-1,-1,-1,1,10,30374413
24635,0,0,1,0,-1,1,0,0,1,0,1,2,2,-1,-1,13,80430746
24636,1,-1,0,1,-2,-2,2,-1,1,0,-1,-3,-2,1,0,0,30213076
24637,-1,0,-2,-3,3,1,-1,0,-1,0,-1,-2,0,-3,0,5,30299070
24638,0,0,1,-2,1,1,1,0,1,0,0,0,1,-1,2,12,70245339
24639,0,1,-1,0,-1,-1,2,0,1,0,0,-1,-1,1,0,0,30180504
24640,0,0,-1,-1,2,1,1,0,2,0,-1,1,0,-2,1,11,90363223
24641,1,0,3,-1,1,1,1,0,2,0,-1,-1,0,-1,-1,4,30381183
24642,0,0,2,1,3,0,-1,0,1,0,2,2,0,1,-1,6,60214183
24643,0,0,1,1,-2,-1,-2,0,2,0,1,-2,-1,0,1,0,30213076
24644,-1,0,1,3,-3,0,0,-1,1,0,0,2,1,0,1,13,80430746
24645,1,0,-2,1,-2,0,-2,0,-1,0,-1,0,2,2,-2,3,90278277
24646,0,0,-1,2,0,-1,-1,0,1,0,-1,2,-1,0,1,3,70455412
24647,0,0,0,-3,-3,0,-3,0,2,-1,-1,-1,1,-3,-1,1,9903014
24648,0,0,0,-1,1,-2,2,0,0,0,2,0,0,-2,-1,8,60214159
24649,0,0,1,-3,-1,-1,1,0,1,0,-1,-3,3,-2,1,12,30339735
24650,0,0,-1,1,-3,-3,-2,0,-1,0,-2,0,0,1,-2,6,60214183
24651,0,0,1,-2,-1,0,0,0,0,0,0,1,0,0,2,9,60447677
24652,0,0,-2,3,-3,-3,-1,0,-2,0,1,-2,2,0,-1,6,60214183
24653,0,-1,3,1,-1,2,-2,-1,1,0,0,1,0,1,3,13,90442824
24654,0,0,-1,2,-1,-1,-2,0,-1,1,-1,1,1,0,0,5,30465489
24655,0,0,1,1,2,-2,1,0,2,0,-2,2,-3,3,-1,7,80214549
24656,0,-1,0,-2,-2,1,1,-1,0,0,0,2,1,1,0,15,60150176
24657,-1,0,-3,-1,3,0,-1,0,-1,0,-2,2,-1,0,2,11,90363223
24658,0,0,-1,2,-2,-2,-1,-1,0,0,-2,1,-2,0,0,3,90278277
24659,0,0,-1,1,-1,1,0,0,1,0,-1,1,1,0,1,13,80430746
24660,1,0,0,1,0,0,-2,0,-2,0,1,-3,3,2,1,1,70367444
24661,0,0,1,2,-2,-1,-2,0,-1,0,-1,-1,3,2,-2,6,60214183
24662,0,0,1,2,0,-2,2,0,-1,0,0,2,-1,3,-2,1,9903014
24663,0,0,-1,-1,-1,2,-2,0,0,0,-3,0,1,1,0,13,80430746
24664,0,0,-1,0,-1,-1,-1,0,0,0,-2,2,-1,-2,2,15,250249
24665,0,0,-3,2,0,-2,-2,0,2,0,-2,-2,-2,1,-1,3,90278277
24666,1,0,1,1,-1,-1,1,-1,1,0,1,2,0,0,-3,6,60214183
24667,0,0,-1,0,3,-1,0,0,1,0,0,-1,-1,-2,0,8,10234942
24668,0,0,0,-3,2,-1,0,0,0,0,1,-1,0,0,-1,14,80221352
24669,0,0,-1,-2,-3,0,-1,0,0,0,1,-1,-2,1,-2,0,30180504
24670,1,0,1,0,0,-2,-3,0,0,0,0,1,1,1,-1,6,60214183
24671,0,0,0,0,1,-1,-3,0,-1,0,1,2,0,-2,0,11,90363223
24672,0,0,-1,2,-1,-2,0,0,2,0,-1,-1,2,0,-2,3,70455412
24673,0,0,1,-3,1,1,-2,0,1,0,0,0,1,-3,-1,2,60322130
24674,0,-1,2,-1,2,-1,-1,1,0,0,1,0,0,-3,-1,14,20359984
24675,0,0,1,1,0,-2,-3,-1,-1,0,1,-2,3,1,1,1,70367444
24676,0,0,-2,-3,0,-1,-1,0,0,0,-2,-3,0,-1,1,2,60322130
24677,0,0,0,-2,0,-2,-1,0,-2,0,1,0,0,-2,1,9,80213074
24678,1,0,-2,-2,-1,-1,-1,0,-2,0,-1,-1,-1,-1,3,9,60447677
24679,0,0,1,0,2,-2,-2,0,1,0,1,2,2,0,1,6,60214183
24680,1,0,0,1,1,-1,2,0,2,0,-1,-1,0,-2,-1,2,90180025
24681,1,1,1,1,0,1,-2,0,0,0,-1,2,1,-3,0,5,30299070
24682,1,0,1,2,2,0,0,0,-2,0,0,0,-1,2,0,11,90363223
24683,0,0,-2,2,0,-2,-2,0,-3,0,-2,0,2,1,0,3,90278277
24684,0,0,2,2,2,-1,0,0,2,0,0,-1,3,0,-1,9,80213074
24685,0,0,1,0,1,-2,-3,0,-1,0,-1,0,-2,1,1,11,90363223
24686,0,0,3,-1,-1,-3,-2,0,0,0,3,0,-2,2,3,12,70245339
24687,0,0,0,3,-2,0,0,0,2,0,0,0,-1,1,2,13,90442824
24688,0,0,3,-2,0,0,0,0,-1,0,1,-2,-2,0,0,12,30339735
24689,0,0,1,0,-1,0,-2,0,-1,0,-1,-2,2,3,-2,6,60214183
24690,0,0,1,-3,-1,0,3,-1,-1,0,2,0,0,0,-1,15,60150176
24691,1,0,1,0,0,1,2,0,-1,0,0,-2,1,2,-2,6,60214183
24692,0,0,2,-2,2,1,2,0,3,0,3,2,-1,2,1,4,30302299
24693,0,0,2,-1,-2,0,2,0,2,0,2,0,1,1,2,8,60214159
24694,0,0,0,0,-2,0,3,0,-1,0,1,1,1,0,2,7,90214308
24695,0,0,-1,-1,0,-1,-3,0,0,0,1,2,1,1,-1,11,90363223
24696,0,0,0,-1,1,1,0,-1,-3,0,-1,1,1,-1,-1,5,30465489
24697,0,0,0,0,3,3,0,1,2,0,1,1,-1,1,1,8,10234942
24698,0,0,-2,0,-2,0,0,0,1,0,0,1,1,0,0,1,9903014
24699,0,0,-1,0,-1,1,1,0,-1,0,0,-1,1,2,0,3,90278277
24700,0,0,0,-3,0,-2,2,0,-1,0,-1,-2,0,-1,0,8,60214159
24701,0,0,1,-2,0,2,0,0,1,0,0,-1,-1,1,2,4,30381183
24702,-1,0,2,-1,1,2,-1,-1,0,0,0,-3,0,-1,2,8,10234942
24703,1,0,0,-2,-1,-1,-1,0,1,0,-1,0,1,-1,-2,1,70367444
24704,1,0,0,2,-1,1,2,0,0,0,1,2,1,0,0,7,90214308
24705,0,0,-1,2,-1,-1,-2,0,-2,0,1,-3,-2,-2,-3,3,70455412
24706,0,0,-1,-2,1,1,0,0,-2,0,0,1,0,0,-1,2,60322130
24707,0,0,-2,-2,0,1,-3,0,0,1,1,0,1,0,2,5,30299070
24708,0,0,1,1,-3,0,0,0,0,0,0,0,1,0,2,13,80430746
24709,0,0,-2,0,0,3,0,0,3,1,-2,1,-2,-3,1,11,90363223
24710,0,1,0,0,1,2,3,0,-1,0,2,1,-1,0,0,14,80221352
24711,0,0,1,0,-2,0,1,0,-1,0,1,1,1,1,1,7,80214549
24712,0,0,1,-1,0,3,-1,-1,1,0,0,0,-2,-2,3,8,60214159
24713,0,0,3,-2,2,1,3,0,2,1,1,0,0,-1,3,12,70245339
24714,0,0,0,-2,0,-3,1,0,0,0,0,1,1,1,0,8,10234942
24715,0,0,0,-1,0,2,0,0,2,0,1,1,-2,2,1,13,80430746
24716,-1,0,1,1,1,-1,0,-1,-3,0,2,2,-3,2,0,11,90363223
24717,0,0,0,-2,1,2,3,0,-3,0,2,1,0,1,-1,15,250249
24718,0,0,0,-1,2,1,2,0,0,-1,1,1,1,-2,-1,2,90180025
24719,0,0,-1,-2,0,3,0,0,-3,1,0,2,0,-2,-1,10,70299959
24720,0,0,-2,-3,1,2,-2,0,1,-1,1,1,-3,-2,1,11,90363223
24721,0,0,-2,-1,1,0,-2,0,-2,0,1,-1,1,0,-3,10,30374413
24722,0,1,1,-3,1,-1,1,0,0,0,0,0,-3,0,-3,14,20359984
24723,0,0,-1,-3,-2,-1,-1,0,-3,0,0,2,0,-3,3,9,60447677
24724,0,1,2,3,2,0,1,0,-1,0,0,1,0,-1,2,1,9903014
24725,0,0,2,-2,1,0,-2,-1,2,0,0,-3,-2,-1,0,8,60214159
24726,1,-1,2,-2,0,-1,0,0,-3,0,-1,0,0,0,1,12,30339735
24727,0,0,1,-2,1,-1,-2,1,0,0,1,0,-2,1,0,12,70245339
24728,0,0,0,-2,1,-2,0,0,1,0,-1,0,-1,3,3,13,90442824
24729,0,0,2,0,1,-2,-1,0,0,0,2,2,0,2,-2,11,90363223
24730,0,1,1,-2,-2,-2,-3,0,1,0,2,1,-1,3,3,12,30339735
24731,0,0,-2,-1,1,0,-3,0,0,0,-1,1,1,-2,2,11,90363223
24732,-1,0,2,2,1,1,-3,0,-2,0,-2,-3,0,0,2,7,90214308
24733,-1,0,-2,1,0,-1,-2,0,1,0,-2,-2,-1,2,1,3,90278277
24734,0,0,1,-2,2,0,0,1,2,0,1,-2,-2,-2,1,8,60214159
24735,0,0,1,-2,-3,2,0,-1,1,0,0,-2,2,0,0,5,30465489
24736,0,0,-1,-3,0,1,0,0,0,0,1,0,0,-2,-1,4,30302299
24737,0,0,2,0,0,0,2,0,2,0,1,1,-1,-1,-1,4,30381183
24738,-1,-1,-1,-1,-1,0,2,0,1,0,3,-2,1,-1,0,14,80221352
24739,0,0,-1,2,-1,0,0,0,0,0,2,0,-2,0,-1,15,60150176
24740,1,0,-3,0,2,-1,-1,0,-1,0,-1,-2,-2,2,-1,6,60214183
24741,0,1,-3,1,0,1,0,0,0,0,0,-2,0,0,-1,6,60214183
24742,0,0,-2,-1,-2,0,-1,0,1,0,0,0,2,-3,0,10,70299959
24743,0,0,3,0,-1,0,2,0,1,0,-2,0,2,0,1,12,70245339
24744,1,0,-2,3,-1,-2,-2,0,-2,1,0,-2,-2,3,-2,6,60214183
24745,0,1,0,-2,3,-2,1,0,1,0,0,-1,-1,1,-2,14,20359984
24746,0,0,-1,-2,-3,0,0,0,1,0,1,-2,-1,-1,1,0,30213076
24747,0,0,1,2,-2,1,-1,0,2,0,0,2,1,-1,-1,13,90442824
24748,-1,0,2,-3,-1,-1,-3,0,1,1,0,1,-2,-1,2,4,30381183
24749,0,0,1,3,1,-1,-2,0,-2,0,2,1,0,2,-1,11,90363223
24750,0,0,-1,-1,0,2,-1,0,1,0,0,3,-3,-1,-2,10,30374413
24751,0,0,1,-1,1,3,-2,1,1,0,-2,2,-1,-1,1,4,30302299
24752,0,0,0,0,-1,1,-2,-1,-1,0,1,-1,0,0,0,6,60214183
24753,0,0,-1,-1,0,-1,2,0,0,0,0,1,0,0,2,11,90363223
24754,0,0,-2,0,0,1,-1,0,1,0,-2,1,-1,-2,1,3,90278277
24755,0,0,0,-2,1,0,-2,0,-2,0,0,2,-2,2,-1,11,90363223
24756,1,0,-1,-1,0,-1,-2,-1,-2,0,-1,-1,0,0,-1,3,70455412
24757,0,0,-2,2,-2,-3,1,0,-2,0,1,1,-3,2,0,3,90278277
