Response Id,You regularly make new friends.,You spend a lot of your free time exploring various random topics that pique your interest,Seeing other people cry can easily make you feel like you want to cry too,You often make a backup plan for a backup plan.,"You usually stay calm, even under a lot of pressure","At social events, you rarely try to introduce yourself to new people and mostly talk to the ones you already know",You prefer to completely finish one project before starting another.,You are very sentimental.,You like to use organizing tools like schedules and lists.,Even a small mistake can cause you to doubt your overall abilities and knowledge.,You feel comfortable just walking up to someone you find interesting and striking up a conversation.,You are not too interested in discussing various interpretations and analyses of creative works.,You are more inclined to follow your head than your heart.,You usually prefer just doing what you feel like at any given moment instead of planning a particular daily routine.,You rarely worry about whether you make a good impression on people you meet.,Personality,image
28079,0,0,1,-1,-2,1,0,0,-1,0,-1,0,2,-2,0,5,70284203
28080,0,1,0,-2,-2,-1,-1,0,1,0,0,-3,1,-2,0,1,19285588
28081,0,0,3,0,0,1,-2,0,0,0,1,1,-1,0,-1,6,29257066
28082,0,0,1,1,2,-2,-2,0,0,-1,1,2,-2,-1,0,11,19299726
28083,0,0,1,0,-1,-1,0,0,1,0,0,0,0,0,1,8,40411410
28084,0,0,2,-2,1,0,-3,0,1,0,-3,-3,-1,-2,0,8,29278101
28085,0,0,0,0,-2,0,-2,-1,3,-1,-1,1,1,-1,-1,1,9149879
28086,0,0,-2,0,-1,-1,0,0,-1,0,1,-2,0,-1,-3,0,79012991
28087,0,1,-1,-3,-2,1,1,0,-2,0,1,-1,-2,-1,-1,15,69241097
28088,0,0,0,0,-2,0,-2,0,2,0,-2,2,-1,-1,0,9,89302914
28089,0,0,-2,1,2,1,-1,0,-1,1,-2,2,-1,-1,-1,11,20400691
28090,0,0,3,0,-2,-1,-3,0,0,0,2,-2,-2,-1,3,0,29291956
28091,0,0,1,2,0,0,-1,0,0,0,-1,1,3,0,0,6,39277498
28092,0,0,1,-1,2,3,2,0,3,-1,1,-2,1,-1,3,12,99239451
28093,0,0,3,0,-1,2,-2,0,1,0,-2,1,-2,0,2,4,9324284
28094,1,0,-1,-1,2,1,-2,0,-2,0,-1,0,-1,0,-2,10,99302975
28095,0,0,1,3,1,-1,-2,0,0,0,-2,2,2,-1,3,13,19290014
28096,1,0,-2,-2,1,1,-2,0,-1,0,-1,2,-2,0,2,11,40349847
28097,0,1,-2,0,3,1,1,1,0,0,-1,2,-1,-1,1,10,49306443
28098,0,-1,0,-2,1,0,-1,0,1,0,2,-2,0,0,0,14,228705
28099,0,0,-1,-2,3,1,-2,0,0,0,2,-1,0,1,2,14,9217849
28100,0,0,0,2,-1,0,2,1,-2,0,0,-1,0,-2,0,9,49278591
28101,0,0,-2,0,1,1,1,0,-1,0,0,1,-1,-2,-1,15,29241160
28102,0,0,1,-1,-1,1,0,1,2,0,-2,0,-2,-1,1,9,20249896
28103,0,0,0,-1,-3,0,1,0,1,0,-2,1,0,-2,2,8,79902935
28104,0,0,0,2,0,-1,0,0,1,0,2,-1,-2,2,-1,3,59266074
28105,0,0,2,0,-2,0,2,0,2,0,0,0,0,1,-3,9,69292275
28106,0,0,1,1,-1,1,-2,0,2,-1,0,1,0,-1,0,13,69278415
28107,0,0,-2,1,1,-1,-2,0,-1,0,-1,1,-1,3,-3,11,89240761
28108,0,0,2,2,-3,-2,0,0,2,0,3,1,0,3,0,0,10453086
28109,1,1,1,-1,2,-1,-1,0,0,1,-1,-2,-3,2,1,7,39266008
28110,0,0,-1,0,0,-2,2,0,0,0,2,-2,0,1,0,14,60431563
28111,0,1,1,0,0,-1,0,0,-1,-1,3,-1,-1,1,2,12,99302918
28112,0,0,-1,-1,-1,2,1,-1,0,0,0,1,1,2,0,15,19302917
28113,0,0,1,-2,0,-1,3,0,-2,0,0,-1,0,-2,1,12,9278003
28114,0,1,-3,-1,1,0,-2,0,2,0,-2,1,1,0,-1,0,89326463
28115,-1,1,0,2,-1,-1,0,0,3,0,0,-2,0,1,1,0,19175957
28116,0,-1,2,1,-3,-2,-2,0,-2,0,1,-2,-1,1,2,0,79012991
28117,0,0,0,1,0,2,-3,0,2,0,0,-1,1,0,2,13,9306416
28118,0,1,0,-1,2,-3,1,0,-1,0,-2,0,1,-1,-1,9,90349326
28119,0,0,-3,0,-1,-1,-1,0,2,0,-2,1,0,2,2,15,29285521
28120,0,0,-1,-1,2,0,-1,0,-2,0,-1,0,-1,-1,0,10,99280884
28121,1,0,-1,2,-1,-2,2,0,-1,0,-1,3,-3,1,-1,15,39277196
28122,0,0,2,1,-2,2,0,0,-2,0,0,1,1,-1,0,7,60372276
28123,0,0,-1,-1,-1,-2,-2,0,1,0,-1,-1,1,-2,1,1,89300750
28124,0,0,-1,1,0,0,-1,0,0,0,-1,-1,0,-1,0,10,49278341
28125,0,0,-1,-1,0,-3,0,0,0,0,-1,1,-3,1,2,9,89302914
28126,0,0,-1,1,1,-1,-3,0,-1,0,2,2,-2,1,0,11,20400691
28127,0,0,-1,0,-2,0,-2,1,1,1,-1,1,-2,0,-2,15,69241097
28128,0,-1,0,-3,-2,0,-1,0,1,0,0,1,-3,2,2,13,59302915
28129,0,-1,-3,1,-3,-2,2,0,-2,1,2,-3,0,2,-2,14,89149936
28130,-1,0,-3,0,2,1,0,0,-2,0,-2,-2,-1,-2,-1,5,400692
28131,0,0,-1,1,0,1,0,0,0,0,-2,1,-1,1,-1,15,29241160
28132,1,0,-1,-1,1,0,-2,0,3,0,-1,-1,-1,2,2,6,39277498
28133,0,0,2,0,2,-3,0,0,-2,0,-1,0,-2,2,-1,7,19166180
28134,0,0,-1,-1,-2,-3,-2,0,2,0,0,-1,2,0,1,1,9149879
28135,-1,0,1,2,-1,-1,-3,0,-1,0,2,-3,2,1,1,1,89300750
28136,0,0,-2,-2,3,-2,0,0,-3,-1,0,1,-2,1,-2,14,9241420
28137,0,1,1,-2,-2,-1,1,0,0,0,-2,1,-1,0,2,9,49278591
28138,0,0,2,0,1,-2,-3,0,0,0,-2,-3,-1,1,-1,7,29277639
28139,1,1,0,2,0,0,0,0,0,0,0,-1,0,2,-1,1,19285588
28140,0,0,-2,0,0,-1,1,0,-1,-1,0,-1,-1,1,-1,14,228705
28141,0,0,0,1,-2,1,2,0,-1,0,1,1,0,0,2,7,60372276
28142,0,0,1,1,0,-2,-1,0,1,0,1,2,1,2,0,6,9302913
28143,0,0,-1,-1,-1,-2,0,1,0,0,-1,1,1,-2,0,0,29291956
28144,-1,0,0,0,-1,1,1,0,1,0,0,0,1,0,0,13,19290014
28145,0,0,0,-3,0,2,0,0,1,0,0,-2,0,-1,-1,14,9217849
28146,1,-1,0,0,1,0,-3,0,1,0,1,0,-2,-2,0,14,9241420
28147,0,0,3,1,1,-2,0,0,-2,0,3,0,-1,2,1,7,19166180
28148,-1,0,1,-3,-2,2,0,0,1,1,1,-1,3,0,0,5,49292686
28149,0,0,2,-1,0,2,-1,0,1,0,-1,0,-1,3,2,4,80362974
28150,1,0,1,-1,3,0,-2,0,0,0,0,-1,2,2,0,1,9149879
28151,0,0,-1,0,1,1,-1,0,2,0,-1,-2,1,0,-2,2,9278569
28152,0,0,2,-1,-1,-2,1,0,3,0,0,0,0,1,-2,9,90349326
28153,0,0,-1,-1,-1,-2,-2,0,1,0,1,-1,0,1,2,0,10453086
28154,0,0,0,-3,-2,-1,0,0,-3,1,1,1,-2,2,-1,15,19302917
28155,-1,0,-1,1,-2,1,1,0,-1,0,0,2,0,-1,-2,10,20228709
28156,0,0,-1,-1,1,0,2,1,0,0,-2,1,2,-1,0,2,9186126
28157,0,0,-2,0,0,-1,-1,0,1,0,-2,-2,2,1,-1,3,60116960
28158,0,0,-2,0,-2,-2,0,0,2,-1,-2,1,-2,1,0,3,89386070
28159,0,0,1,-1,-2,-2,0,0,-2,-1,0,0,1,1,-1,8,40411410
28160,0,0,-3,-1,0,1,2,0,-1,0,1,-3,-1,2,0,14,228705
28161,0,0,-2,-1,-2,1,0,0,-3,0,-1,1,1,-2,-2,10,99302975
28162,0,0,-2,-1,0,2,1,0,1,0,-3,-1,0,-1,2,2,70340567
28163,0,0,-3,1,-2,0,0,0,0,0,-1,1,-1,2,2,3,9306435
28164,0,0,0,-2,-1,1,1,0,3,0,-2,1,0,0,1,4,29278158
28165,0,0,-1,1,2,-1,0,0,3,0,1,1,-1,0,2,13,69278415
28166,0,0,0,-1,-1,1,-1,0,0,-1,-2,0,1,-2,1,13,9306416
28167,-1,0,-1,2,-2,0,-2,0,0,0,0,1,0,0,-1,15,69241097
28168,0,0,2,1,0,-3,-1,0,-3,0,-2,-1,-2,0,0,7,29277639
28169,0,0,3,0,-2,-1,2,0,1,0,-1,0,2,-2,-1,9,89302914
28170,0,0,1,-1,1,2,1,0,-1,0,3,0,-1,2,-1,11,40349847
28171,-1,0,1,0,-2,-2,2,0,3,1,-2,1,3,0,-1,9,49278591
28172,0,0,-2,0,-2,1,0,0,-1,0,-1,1,0,-2,-3,10,49306443
28173,0,-1,2,1,0,0,1,0,1,0,1,-1,2,-1,-1,9,20249896
28174,0,0,3,-1,0,-3,-1,0,3,1,2,0,0,-1,-2,6,59297481
28175,0,0,1,1,2,0,-3,0,-1,0,1,0,0,2,-1,6,29257066
28176,0,0,-2,0,-2,-2,0,0,-2,0,0,-2,1,1,-1,1,89300750
28177,0,0,0,-1,-1,-1,-2,0,-2,0,1,1,-2,-1,2,9,69292275
28178,1,0,2,0,0,0,1,1,2,0,-2,0,1,0,2,12,59277652
28179,0,1,0,-1,-1,-1,0,0,1,0,-1,0,0,-1,2,11,89240761
28180,0,0,1,2,0,1,-2,-1,-1,0,3,-3,3,0,3,1,19285588
28181,0,0,-1,-1,-2,-3,1,0,-1,0,1,-2,-2,1,3,12,99239451
28182,0,0,1,0,2,1,1,0,0,0,-1,1,1,-1,2,12,99302918
28183,0,-1,1,-2,0,0,-1,0,-2,0,1,-2,-2,2,2,12,9278003
28184,0,0,0,-1,-1,2,0,1,1,0,2,0,-2,-3,1,8,29278101
28185,1,0,-2,0,-1,-3,1,-1,1,0,0,-1,1,-1,-2,1,9149879
28186,0,0,2,2,0,-1,2,0,2,0,0,0,1,0,-1,9,90349326
28187,0,0,-1,-2,0,1,-2,1,-2,0,0,1,1,-2,1,10,49278341
28188,0,0,-3,1,-1,0,-1,0,0,0,-1,1,1,-1,-1,6,39277498
28189,0,0,1,1,3,0,-3,0,1,0,3,2,2,3,-1,6,9302913
28190,0,0,-2,1,1,-2,-1,-1,-2,1,0,2,1,-1,1,9,89302914
28191,0,0,0,0,1,-2,0,0,0,0,0,-1,-1,2,0,0,19129932
28192,0,0,2,-1,1,0,1,0,2,1,-2,-2,0,-1,2,8,9306355
28193,0,0,-1,1,0,-2,-2,0,1,0,-1,1,-1,0,-1,3,89278481
28194,0,0,-3,0,0,2,-1,0,-3,0,1,0,-1,-1,0,10,20228709
28195,0,0,-1,2,-2,-2,-2,0,1,0,-1,0,0,2,-2,15,29241160
28196,0,0,0,2,-1,0,-1,0,0,0,1,1,2,-3,1,13,59302915
28197,0,0,-2,-2,0,0,-1,0,1,0,-2,-1,2,-1,1,1,89300750
28198,0,0,0,-3,0,0,2,0,-1,0,-1,-2,3,-1,-1,2,79150746
28199,-1,0,-2,1,-1,1,-1,0,-1,0,-2,1,0,-2,-2,10,99302975
28200,0,0,-3,2,0,0,0,0,-1,0,-1,-1,-1,0,1,6,59297481
28201,0,0,-1,-2,-1,-2,-1,0,-2,0,1,2,-2,1,2,9,49278591
28202,0,0,1,-1,0,0,-1,-1,3,0,1,-1,0,-3,-1,0,29266184
28203,0,0,2,-2,0,1,0,1,2,0,-1,1,2,-1,1,2,9278569
28204,0,0,0,-1,1,1,0,0,-1,0,-1,1,-1,2,1,15,19302917
28205,0,0,1,1,-2,1,-1,0,-1,0,-2,0,0,1,-2,3,59266074
28206,1,0,2,0,2,2,0,0,-2,0,-1,1,1,-1,-1,2,9186126
28207,0,-1,-2,-1,1,1,1,0,0,0,-1,-1,0,-2,0,2,70340567
28208,0,0,0,-3,1,2,-2,0,2,0,1,-2,2,-2,-1,2,79150746
28209,0,0,2,1,-1,0,0,0,0,0,-1,2,3,-1,-1,13,9306416
28210,0,0,2,-3,-1,1,-1,0,1,0,-2,0,0,-2,-2,4,39266094
28211,0,0,0,-1,1,2,-1,0,-1,0,0,-3,0,1,-2,2,9278569
28212,0,-1,-2,0,1,1,0,0,2,0,-2,0,0,0,1,2,9186126
28213,0,0,3,-1,-2,-1,2,0,2,0,-2,0,2,-3,-1,9,20249896
28214,0,0,1,-1,1,1,0,0,3,0,1,-2,1,-3,2,14,9217849
28215,0,0,1,0,1,-1,-1,-1,-1,0,-1,-1,-3,0,0,7,19290603
28216,0,0,-1,0,-1,-1,-1,0,0,0,0,-1,-1,1,2,3,60116960
28217,0,0,-1,-2,-2,-1,0,0,-1,0,-3,-1,0,-3,2,10,49306443
28218,0,0,1,0,2,0,0,0,2,0,1,-3,-2,-1,1,14,60431563
28219,0,-1,2,-1,-1,0,1,1,3,-1,0,0,1,0,2,4,90354327
28220,0,0,-1,-2,-2,1,-1,0,-2,0,-1,2,2,-1,1,10,99280884
28221,0,0,-3,1,-1,-1,-2,0,0,0,-1,2,0,-2,0,3,89386070
28222,0,0,0,2,-3,1,1,0,-1,0,0,1,1,1,2,7,39266008
28223,0,-1,-1,-2,-1,1,1,0,1,0,0,-1,-2,1,-3,15,29285521
28224,0,0,0,0,-3,-2,2,0,2,0,-2,-1,-1,-1,0,0,69297471
28225,0,0,2,2,1,-1,0,0,0,0,1,2,0,1,-1,6,29257066
28226,0,0,0,0,-2,-2,-3,1,2,0,-1,-2,-3,0,-1,0,89326463
28227,0,0,1,-2,3,0,1,0,2,0,-1,2,0,0,2,11,29277724
28228,0,0,1,1,-1,-2,2,0,-2,-1,0,1,-3,1,2,7,60372276
28229,0,0,-2,-2,-1,-3,-2,0,-1,0,-1,-1,1,-2,-2,1,19285588
28230,0,0,3,2,0,-3,-1,0,-1,0,2,-1,3,0,-2,1,9149879
28231,1,0,-1,-2,0,-2,-2,0,0,0,0,0,-1,-1,1,1,89300750
28232,0,0,1,0,0,-1,-1,0,0,0,0,0,3,-2,-2,9,69292275
28233,0,0,1,2,2,0,-2,0,1,0,2,-2,-1,-2,2,14,89149936
28234,0,0,0,-3,-2,-1,-2,0,-1,0,-2,2,-2,0,3,9,90349326
28235,0,0,-1,-1,-3,-1,2,0,2,0,-2,0,-1,-2,-2,0,19175957
28236,1,0,0,-1,0,2,-2,0,-2,0,0,-2,2,0,0,5,29297454
28237,0,0,2,0,-2,0,2,0,0,0,3,3,-1,0,0,4,9324284
28238,0,0,3,2,1,-2,0,0,-1,0,-1,-1,-3,1,3,7,19166180
28239,0,0,1,1,0,0,-1,0,-2,-1,3,-2,1,2,1,1,19285588
28240,0,0,2,-1,-1,0,0,0,1,0,-3,1,2,-2,0,5,70284203
28241,0,0,-1,-2,-2,-1,-2,0,3,-1,1,-1,0,0,0,8,39292465
28242,0,0,-3,-2,-1,0,-2,0,1,1,1,-2,0,-1,1,0,79012991
28243,0,0,0,-1,1,2,-1,0,0,0,-3,-3,0,0,0,5,400692
28244,0,-1,1,1,0,-1,0,0,0,0,-1,1,-2,3,-1,7,29277639
28245,0,0,-2,1,-1,-1,-2,0,0,0,-1,0,1,0,-1,3,9306435
28246,0,0,1,2,0,1,-2,0,-3,0,0,2,-2,-1,-2,11,19299726
28247,0,0,2,0,2,-2,-2,0,-1,0,0,-1,1,1,-2,7,19290603
28248,0,0,-3,2,-3,-1,-1,0,-3,0,-3,-2,2,0,0,6,39277498
28249,0,0,2,-2,0,1,0,0,2,0,-1,3,-1,-2,3,4,80362974
28250,0,0,1,0,1,2,-1,0,2,0,1,-2,-1,-2,2,8,79902935
28251,0,0,-1,-1,-1,1,-2,-1,2,0,1,1,-2,-2,-2,8,40411410
28252,0,0,1,2,-1,3,-1,-1,2,0,-1,2,-1,-1,2,4,29278158
28253,0,0,-2,-1,1,3,0,0,-1,0,-2,-1,0,-2,-1,2,9186126
28254,0,-1,0,-3,0,-1,0,1,-2,0,-3,1,-1,-1,-2,10,49278341
28255,0,0,-2,0,-1,2,0,0,-1,0,1,1,-2,-1,-2,10,20228709
28256,0,0,-1,-2,0,1,-1,0,2,-1,0,0,0,-2,0,8,29278101
28257,0,0,-2,-2,1,-1,1,-1,-2,0,0,0,1,0,1,14,9241420
28258,0,0,1,0,2,0,1,0,-2,0,0,-2,2,0,3,1,9149879
28259,0,0,3,0,0,2,-1,0,1,1,-2,2,1,-3,-2,5,49292686
28260,0,0,1,0,1,0,1,0,-2,1,0,-1,-2,-3,0,13,59302915
28261,1,0,2,-3,-2,-3,-1,0,2,0,-2,0,-2,0,-1,0,29291956
28262,0,0,3,0,0,0,2,0,0,-1,-1,-2,3,1,-2,9,89302914
28263,0,0,1,-1,0,2,-1,0,0,0,2,-2,-2,3,1,12,59277652
28264,0,0,1,1,0,2,1,0,0,1,0,2,2,0,-1,2,70340567
28265,0,0,0,0,1,-1,0,0,-1,0,0,2,2,1,0,6,9302913
28266,0,0,1,1,2,0,0,1,-2,0,2,2,0,-2,-1,11,20400691
28267,0,0,1,-1,2,1,-2,0,0,0,0,-2,-1,0,2,14,228705
28268,0,0,-2,-1,-1,-1,-1,0,2,1,0,1,0,1,1,3,60116960
28269,0,0,1,1,0,1,1,0,-2,0,1,2,2,2,0,7,39266008
28270,0,0,0,0,3,0,-3,0,2,0,0,-1,1,-1,0,14,9217849
28271,0,0,0,-2,1,0,1,0,-1,0,2,0,-3,2,-3,14,60431563
28272,-1,0,0,0,-2,2,-1,1,1,0,0,0,2,1,1,7,60372276
28273,0,0,1,-1,1,2,-1,0,-2,0,-3,0,-2,-2,-1,10,99302975
28274,1,0,0,1,0,-1,-3,0,2,0,1,0,1,0,0,0,10453086
28275,0,0,-2,-2,-1,1,-2,0,0,0,0,-3,0,-3,0,0,89326463
28276,0,0,-1,1,3,-2,1,0,2,0,-2,1,0,2,-2,14,89149936
28277,0,0,-2,2,-2,2,-1,0,0,0,1,1,-3,2,-3,15,39277196
28278,0,0,0,0,0,-1,-1,0,-2,0,-2,0,2,-1,0,3,89386070
28279,0,0,-3,-2,0,-1,-2,0,-3,0,1,2,2,-1,-1,9,49278591
28280,0,0,2,-2,-1,-2,-3,0,3,0,-2,0,-3,0,-2,0,19175957
28281,-1,0,0,-1,-3,1,1,0,-1,1,-1,2,0,-1,-2,10,49306443
28282,0,0,-2,-2,1,2,1,0,-2,0,-1,-3,2,-1,-1,5,29297454
28283,-1,0,-2,-2,-1,2,-2,0,-2,0,0,1,2,1,-1,10,99280884
28284,-1,0,1,1,1,-2,-3,0,-2,0,1,-1,2,1,1,1,89300750
28285,0,0,2,1,0,1,0,0,1,0,1,-1,-1,2,-1,0,79012991
28286,0,0,-1,-2,-1,-2,-2,0,3,0,-1,0,3,-2,-2,1,9149879
28287,0,0,-1,1,1,-3,0,0,-3,0,3,-1,1,2,1,1,89300750
28288,0,-1,2,0,0,1,0,0,0,0,-1,2,-1,1,3,13,19290014
28289,0,-1,-1,-2,-2,2,-1,0,-3,-1,1,1,2,-1,-1,10,49278341
28290,0,0,0,-1,0,1,-3,0,2,0,1,-1,1,-1,1,8,9306355
28291,0,0,0,0,-1,-3,-2,0,1,-1,-1,3,3,1,0,3,9306435
28292,-1,0,1,-1,0,0,1,0,1,0,2,0,-1,0,1,4,39266094
28293,0,0,-1,-1,2,-1,2,0,-1,0,0,-1,0,2,-1,14,9241420
28294,0,0,0,-1,0,0,-3,0,1,0,1,0,-2,-1,-2,0,29291956
28295,0,0,1,0,0,0,0,0,2,0,2,0,-1,1,1,0,10453086
28296,0,-1,-2,1,3,1,0,1,3,0,-1,1,-1,-1,1,11,40349847
28297,0,1,-1,1,0,0,3,-1,0,1,2,1,-1,1,2,15,69241097
28298,0,0,-2,-1,1,0,-1,0,2,0,-1,1,0,1,-1,13,69278415
28299,1,0,1,1,-1,0,0,0,1,0,1,0,0,0,1,0,19129932
28300,0,0,1,1,-1,1,-1,0,1,0,0,-1,3,-2,1,13,9306416
28301,0,0,1,-1,-1,2,-2,0,-1,0,-2,0,2,-3,-2,10,20228709
28302,0,0,0,-1,0,-1,-2,0,1,0,-3,0,0,0,-1,2,79150746
28303,1,0,-1,1,0,1,-1,0,0,0,-1,1,-2,0,-2,10,99302975
28304,0,0,1,2,0,-1,-1,0,-2,0,2,0,-1,3,-1,1,19285588
28305,0,0,-1,2,2,-1,-1,0,0,0,1,1,1,0,-2,6,59297481
28306,0,0,1,-1,-1,1,1,0,-2,0,2,-3,1,2,0,14,228705
28307,0,0,-1,-2,-1,-1,0,0,0,-1,-2,0,2,0,-2,1,9149879
28308,0,0,-2,-1,-1,0,1,0,2,0,-1,-1,-2,1,2,0,29266184
28309,0,0,0,0,1,0,-3,0,0,0,-2,1,-1,-1,0,9,90349326
28310,0,0,2,-1,-1,3,0,-1,1,0,1,2,-2,2,1,4,90354327
28311,1,0,1,-1,-1,-2,-1,0,-2,0,1,0,0,1,1,12,99239451
28312,0,0,0,-1,1,0,-2,0,-1,0,0,-1,-2,2,-2,11,89240761
28313,0,0,1,2,0,1,-1,0,0,0,-1,0,1,0,-1,6,29257066
28314,0,0,2,-2,0,1,-1,0,-1,0,-1,-1,0,-1,-1,2,9278569
28315,1,0,-2,0,-3,0,1,0,1,0,-2,-2,-1,-1,1,0,69297471
28316,0,0,-2,-1,0,-2,-2,1,-2,0,-2,1,2,1,0,3,89278481
28317,0,0,-1,-3,2,0,-3,0,0,0,1,-2,-2,-2,-1,0,89326463
28318,0,0,1,2,1,3,-1,0,-3,0,-3,-3,-2,1,1,7,19166180
28319,0,0,0,-1,2,2,-3,0,2,0,0,-2,3,-3,-2,2,9186126
28320,0,0,1,2,1,-1,-1,0,-1,0,0,1,1,-1,-2,6,39277498
28321,0,0,-1,0,1,1,1,0,3,0,-1,0,1,-1,3,12,99302918
28322,0,0,-1,-2,-3,-1,-1,0,0,0,-1,-1,3,-1,1,10,49306443
28323,1,0,1,3,-1,-1,-1,0,1,0,0,-1,2,1,-2,6,39277498
28324,0,0,-1,-1,-1,2,0,0,1,0,1,-1,-2,0,1,10,49278341
28325,1,1,0,2,-2,0,-1,0,1,0,0,0,0,0,0,9,89302914
28326,0,0,-1,-2,-3,0,-3,0,2,0,-1,1,-3,0,1,13,59302915
28327,0,0,1,0,-1,1,1,0,0,0,1,2,-2,0,-1,4,9324284
28328,0,0,1,-2,-1,2,0,0,1,0,-2,-1,-1,-1,2,12,99239451
28329,-1,0,2,-2,-1,2,0,0,1,0,-1,0,0,-2,1,4,80362974
28330,0,0,-1,-2,2,3,-2,0,-1,0,-2,1,1,-1,2,2,70340567
28331,0,0,-1,-1,1,2,0,0,2,1,-2,1,1,-1,0,11,29277724
28332,0,0,1,-1,-1,1,-1,0,2,-1,-1,1,3,0,2,13,19290014
28333,0,0,1,-1,0,-1,-1,1,2,1,0,-1,0,-2,1,8,39292465
28334,0,0,2,2,0,-3,-1,0,0,0,0,2,-2,1,-2,11,19299726
28335,0,0,-1,0,0,2,-1,0,0,0,2,-2,1,-2,2,8,79902935
28336,0,0,0,-1,3,-1,0,0,-1,-1,1,-2,1,-1,-3,2,79150746
28337,0,0,-2,0,1,-2,-1,0,0,0,1,-2,-1,-1,0,14,9217849
28338,1,1,1,-3,-3,1,-1,1,0,0,-1,1,2,1,-2,10,20228709
28339,0,0,0,-1,-1,3,0,0,3,0,-1,1,1,3,2,4,90354327
28340,0,0,2,-2,3,2,0,0,2,0,0,-3,-3,0,1,8,40411410
28341,0,0,0,-2,1,2,-1,0,2,0,1,0,0,1,0,14,9241420
28342,0,0,1,1,-2,-1,0,0,1,0,0,-1,0,0,3,8,29278101
28343,0,-1,1,2,-3,0,-2,0,1,0,-1,2,-1,1,-1,15,29241160
28344,0,0,0,-3,-2,-1,0,0,-2,0,1,3,-1,3,0,4,9324284
28345,0,0,-2,-2,-1,1,-1,1,-1,0,1,1,-1,-2,1,11,20400691
28346,-1,0,0,2,-1,-1,0,0,0,0,0,-3,-1,-1,-1,9,49278591
28347,0,0,1,0,1,3,-2,0,-2,-1,-1,2,-1,0,0,5,70284203
28348,0,-1,0,2,0,-1,-2,0,1,-1,-1,-2,-1,2,0,3,59266074
28349,0,0,-1,-1,2,1,3,1,-1,0,-1,0,2,-2,-2,2,9278569
28350,0,0,-1,-2,-3,1,-1,0,-1,0,2,2,2,2,-1,15,19302917
28351,0,-1,-1,0,-1,0,-2,0,-3,0,-2,-1,2,3,-2,3,60116960
28352,1,0,-1,0,1,1,0,0,0,0,-1,-1,-1,1,0,6,9302913
28353,0,0,2,-3,0,2,2,0,1,0,0,-2,2,-2,2,12,99302918
28354,0,-1,3,-2,0,0,2,1,-1,0,0,-1,2,2,0,12,9278003
28355,0,1,1,-2,-2,0,1,0,0,0,0,-2,0,0,1,12,59277652
28356,0,0,0,2,-1,-1,0,-1,-2,0,-1,-2,0,2,-1,6,59297481
28357,0,0,0,-2,1,0,-2,0,2,0,0,0,3,-1,-1,2,9186126
28358,0,0,-3,-2,2,-2,1,0,0,0,1,-2,-1,2,-2,14,228705
28359,-1,0,0,0,-3,0,-1,0,-3,0,-2,1,3,2,-1,3,89386070
28360,0,0,1,1,1,3,0,0,3,0,0,0,2,2,0,12,99239451
28361,0,0,0,0,2,1,-2,0,2,0,0,1,-2,-1,1,11,40349847
28362,0,0,1,-2,1,-1,-2,0,1,0,1,-1,2,1,-1,12,99302918
28363,0,0,2,-2,0,2,-2,0,1,0,2,-1,-1,-3,-1,14,9217849
28364,0,1,1,0,0,1,0,0,1,0,-3,-1,2,-1,0,1,89300750
28365,1,0,1,0,-1,-1,-1,0,3,0,-2,-1,2,-2,-3,2,70340567
28366,0,0,-1,0,-3,0,-2,0,1,0,-2,1,2,-2,-1,5,400692
28367,0,-1,0,0,-3,2,-2,-1,-1,0,-1,1,2,-1,-2,10,99302975
28368,0,0,3,-3,1,1,-2,0,3,-1,-1,-2,-1,-2,1,8,79902935
28369,0,0,1,-1,1,-2,1,-1,1,0,-1,0,1,-1,2,11,89240761
28370,0,0,1,-3,0,2,1,0,0,0,-2,-2,1,-1,0,12,9278003
28371,0,0,-2,2,-1,-2,-1,0,0,1,0,0,1,2,-2,3,9306435
28372,0,0,0,-2,0,1,0,0,0,0,0,-1,2,2,0,6,29257066
28373,0,1,1,-2,0,1,1,0,-1,0,-3,2,1,-3,-2,2,79150746
28374,1,0,0,-1,2,2,1,0,0,0,-1,0,0,-2,-2,12,59277652
28375,0,-1,-1,-2,0,1,-1,0,-1,0,1,-3,0,1,-1,14,60431563
28376,0,0,3,-1,0,0,1,0,3,0,0,2,0,0,1,4,80362974
28377,0,0,1,2,-3,-1,-2,0,1,0,0,2,0,1,0,6,39277498
28378,1,0,2,1,-3,-1,1,0,2,0,-2,0,2,1,-3,9,20249896
28379,0,0,0,1,-2,-1,-1,0,-2,0,-2,-1,-1,2,-1,3,89278481
28380,0,0,0,-2,-1,2,2,0,-1,0,-1,-1,1,-1,0,5,49292686
28381,0,0,-3,1,-1,-3,-1,0,-1,-1,-2,3,-1,3,-1,3,59266074
28382,0,0,-1,2,-1,-2,-3,0,1,0,1,0,0,1,-1,15,29285521
28383,0,0,-2,-2,-3,2,-2,0,1,0,-2,1,2,2,2,13,69278415
28384,0,0,0,-1,1,1,-3,1,1,0,0,2,-1,-2,-2,10,49306443
28385,0,0,1,2,3,-1,1,0,0,0,-1,0,-1,3,1,7,29277639
28386,0,0,0,1,1,2,-1,0,1,0,-1,-1,1,-3,-2,2,9278569
28387,0,0,-1,0,-2,-1,1,0,1,0,1,1,-1,1,1,15,39277196
28388,0,0,1,1,2,1,-2,0,3,0,2,0,-1,0,-1,14,89149936
28389,0,0,2,-1,0,-2,-1,0,0,0,1,-2,0,1,-1,12,99239451
